language_mouse.x,language_mouse.y,language_mouse.leftButton,language_mouse.midButton,language_mouse.rightButton,language_mouse.time,language_mouse.clicked_name,nationality,mother_tongue,homeland,gender,age,email,date,expName,psychopyVersion,OS,frameRate,fbclid,cancel_experiment,cancel_reasons,client_agent_information,windowWidth,windowHeight,xRes,yRes,start_exp_mouse.x,start_exp_mouse.y,start_exp_mouse.leftButton,start_exp_mouse.midButton,start_exp_mouse.rightButton,start_exp_mouse.time,start_exp_mouse.clicked_name,rating_slider.response,rating_slider.rt,next_trial_mouse.x,next_trial_mouse.y,next_trial_mouse.leftButton,next_trial_mouse.midButton,next_trial_mouse.rightButton,next_trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,environment,sunVisibility,cloudVisibility,imageId,imgSize,globalClockTime
0.329427083,-0.2109375,1,0,0,1.0664,gr_flag,gr,gr,gr,f,23,,2021-09-01_16h46.07.407,online_experiment,2021.1.4,Win32,59.91252771,IwAR2Y5IUeharV7jxvhMuM-3kfpRnflW189YLBK2DHbBGd5nZrVPniJRWksv0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,657,1366,768,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,gr,gr,gr,f,23,,2021-09-01_16h46.07.407,online_experiment,2021.1.4,Win32,59.91252771,IwAR2Y5IUeharV7jxvhMuM-3kfpRnflW189YLBK2DHbBGd5nZrVPniJRWksv0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,657,1366,768,-0.005208333,-0.411458333,1,0,0,9.3367,cont_gr,7,12.7273,0.37109375,-0.4296875,1,0,0,next_trial_button,0,0,0,47,1,landscape,visiblesun,yesclouds,5,"666.6666666666666,500",
,,,,,,,gr,gr,gr,f,23,,2021-09-01_16h46.07.407,online_experiment,2021.1.4,Win32,59.91252771,IwAR2Y5IUeharV7jxvhMuM-3kfpRnflW189YLBK2DHbBGd5nZrVPniJRWksv0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,657,1366,768,,,,,,,,6,15.6394,0.3671875,-0.415364583,1,0,0,next_trial_button,0,1,1,23,1,landscape,visiblesun,yesclouds,2,"767.97829036635,500",
,,,,,,,gr,gr,gr,f,23,,2021-09-01_16h46.07.407,online_experiment,2021.1.4,Win32,59.91252771,IwAR2Y5IUeharV7jxvhMuM-3kfpRnflW189YLBK2DHbBGd5nZrVPniJRWksv0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,657,1366,768,,,,,,,,6,16.1204,0.380208333,-0.427083333,1,0,0,next_trial_button,0,2,2,79,1,landscape,visiblesun,yesclouds,9,"1028.5714285714284,500",
,,,,,,,gr,gr,gr,f,23,,2021-09-01_16h46.07.407,online_experiment,2021.1.4,Win32,59.91252771,IwAR2Y5IUeharV7jxvhMuM-3kfpRnflW189YLBK2DHbBGd5nZrVPniJRWksv0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,657,1366,768,,,,,,,,3,6.1126,0.423177083,-0.419270833,1,0,0,next_trial_button,0,3,3,60,1,landscape,invisiblesun,noclouds,7,"666.7268134247564,500",
,,,,,,,gr,gr,gr,f,23,,2021-09-01_16h46.07.407,online_experiment,2021.1.4,Win32,59.91252771,IwAR2Y5IUeharV7jxvhMuM-3kfpRnflW189YLBK2DHbBGd5nZrVPniJRWksv0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,657,1366,768,,,,,,,,9,7.1996,0.416666667,-0.41796875,1,0,0,next_trial_button,0,4,4,50,1,beach,visiblesun,noclouds,6,"666.6666666666666,500",
,,,,,,,gr,gr,gr,f,23,,2021-09-01_16h46.07.407,online_experiment,2021.1.4,Win32,59.91252771,IwAR2Y5IUeharV7jxvhMuM-3kfpRnflW189YLBK2DHbBGd5nZrVPniJRWksv0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,657,1366,768,,,,,,,,8,6.6493,0.453125,-0.42578125,1,0,0,next_trial_button,0,5,5,25,1,beach,invisiblesun,yesclouds,3,"750.4690431519699,500",
,,,,,,,gr,gr,gr,f,23,,2021-09-01_16h46.07.407,online_experiment,2021.1.4,Win32,59.91252771,IwAR2Y5IUeharV7jxvhMuM-3kfpRnflW189YLBK2DHbBGd5nZrVPniJRWksv0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,657,1366,768,,,,,,,,9,9.6465,0.389322917,-0.434895833,1,0,0,next_trial_button,0,6,6,63,1,landscape,visiblesun,yesclouds,7,"331.94444444444446,500",
,,,,,,,gr,gr,gr,f,23,,2021-09-01_16h46.07.407,online_experiment,2021.1.4,Win32,59.91252771,IwAR2Y5IUeharV7jxvhMuM-3kfpRnflW189YLBK2DHbBGd5nZrVPniJRWksv0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,657,1366,768,,,,,,,,7,12.0434,0.390625,-0.421875,1,0,0,next_trial_button,0,7,7,31,1,landscape,visiblesun,yesclouds,3,"638.0622837370242,500",
,,,,,,,gr,gr,gr,f,23,,2021-09-01_16h46.07.407,online_experiment,2021.1.4,Win32,59.91252771,IwAR2Y5IUeharV7jxvhMuM-3kfpRnflW189YLBK2DHbBGd5nZrVPniJRWksv0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,657,1366,768,,,,,,,,9,7.5852,0.395833333,-0.416666667,1,0,0,next_trial_button,0,8,8,40,1,beach,invisiblesun,noclouds,5,"1028.5714285714284,500",
,,,,,,,gr,gr,gr,f,23,,2021-09-01_16h46.07.407,online_experiment,2021.1.4,Win32,59.91252771,IwAR2Y5IUeharV7jxvhMuM-3kfpRnflW189YLBK2DHbBGd5nZrVPniJRWksv0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,657,1366,768,,,,,,,,9,4.1009,0.4140625,-0.421875,1,0,0,next_trial_button,0,9,9,29,1,landscape,invisiblesun,yesclouds,3,"749.8660953401178,500",
,,,,,,,gr,gr,gr,f,23,,2021-09-01_16h46.07.407,online_experiment,2021.1.4,Win32,59.91252771,IwAR2Y5IUeharV7jxvhMuM-3kfpRnflW189YLBK2DHbBGd5nZrVPniJRWksv0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,657,1366,768,,,,,,,,8,7.111,0.42578125,-0.4140625,1,0,0,next_trial_button,0,10,10,73,1,beach,invisiblesun,yesclouds,9,"1028.5714285714284,500",
,,,,,,,gr,gr,gr,f,23,,2021-09-01_16h46.07.407,online_experiment,2021.1.4,Win32,59.91252771,IwAR2Y5IUeharV7jxvhMuM-3kfpRnflW189YLBK2DHbBGd5nZrVPniJRWksv0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,657,1366,768,,,,,,,,5,9.8083,0.4140625,-0.42578125,1,0,0,next_trial_button,0,11,11,55,1,landscape,visiblesun,yesclouds,6,"749.8819083608881,500",
,,,,,,,gr,gr,gr,f,23,,2021-09-01_16h46.07.407,online_experiment,2021.1.4,Win32,59.91252771,IwAR2Y5IUeharV7jxvhMuM-3kfpRnflW189YLBK2DHbBGd5nZrVPniJRWksv0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,657,1366,768,,,,,,,,6,5.3357,0.423177083,-0.40625,1,0,0,next_trial_button,0,12,12,7,1,landscape,visiblesun,yesclouds,0,"743.421052631579,500",
,,,,,,,gr,gr,gr,f,23,,2021-09-01_16h46.07.407,online_experiment,2021.1.4,Win32,59.91252771,IwAR2Y5IUeharV7jxvhMuM-3kfpRnflW189YLBK2DHbBGd5nZrVPniJRWksv0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,657,1366,768,,,,,,,,2,6.759,0.440104167,-0.416666667,1,0,0,next_trial_button,0,13,13,28,1,landscape,invisiblesun,noclouds,3,"888.8888888888888,500",
,,,,,,,gr,gr,gr,f,23,,2021-09-01_16h46.07.407,online_experiment,2021.1.4,Win32,59.91252771,IwAR2Y5IUeharV7jxvhMuM-3kfpRnflW189YLBK2DHbBGd5nZrVPniJRWksv0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,657,1366,768,,,,,,,,9,6.5734,0.438802083,-0.3984375,1,0,0,next_trial_button,0,14,14,74,1,beach,visiblesun,noclouds,9,"1028.5714285714284,500",
,,,,,,,gr,gr,gr,f,23,,2021-09-01_16h46.07.407,online_experiment,2021.1.4,Win32,59.91252771,IwAR2Y5IUeharV7jxvhMuM-3kfpRnflW189YLBK2DHbBGd5nZrVPniJRWksv0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,657,1366,768,,,,,,,,9,6.3866,0.4140625,-0.412760417,1,0,0,next_trial_button,0,15,15,11,1,beach,visiblesun,yesclouds,1,"989.8132427843803,500",
,,,,,,,gr,gr,gr,f,23,,2021-09-01_16h46.07.407,online_experiment,2021.1.4,Win32,59.91252771,IwAR2Y5IUeharV7jxvhMuM-3kfpRnflW189YLBK2DHbBGd5nZrVPniJRWksv0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,657,1366,768,,,,,,,,9,8.8574,0.423177083,-0.42578125,1,0,0,next_trial_button,0,16,16,17,1,beach,invisiblesun,yesclouds,2,"684.8635235732011,500",
,,,,,,,gr,gr,gr,f,23,,2021-09-01_16h46.07.407,online_experiment,2021.1.4,Win32,59.91252771,IwAR2Y5IUeharV7jxvhMuM-3kfpRnflW189YLBK2DHbBGd5nZrVPniJRWksv0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,657,1366,768,,,,,,,,9,11.3397,0.401041667,-0.411458333,1,0,0,next_trial_button,0,17,17,6,1,landscape,visiblesun,noclouds,0,"1413.8005159071367,500",
,,,,,,,gr,gr,gr,f,23,,2021-09-01_16h46.07.407,online_experiment,2021.1.4,Win32,59.91252771,IwAR2Y5IUeharV7jxvhMuM-3kfpRnflW189YLBK2DHbBGd5nZrVPniJRWksv0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,657,1366,768,,,,,,,,6,8.0144,0.3828125,-0.41015625,1,0,0,next_trial_button,0,18,18,5,1,landscape,invisiblesun,yesclouds,0,"750.4690431519699,500",
,,,,,,,gr,gr,gr,f,23,,2021-09-01_16h46.07.407,online_experiment,2021.1.4,Win32,59.91252771,IwAR2Y5IUeharV7jxvhMuM-3kfpRnflW189YLBK2DHbBGd5nZrVPniJRWksv0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,657,1366,768,,,,,,,,7,9.1707,0.361979167,-0.3984375,1,0,0,next_trial_button,0,19,19,24,1,beach,invisiblesun,noclouds,3,"750.089190153407,500",
,,,,,,,gr,gr,gr,f,23,,2021-09-01_16h46.07.407,online_experiment,2021.1.4,Win32,59.91252771,IwAR2Y5IUeharV7jxvhMuM-3kfpRnflW189YLBK2DHbBGd5nZrVPniJRWksv0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,657,1366,768,,,,,,,,8,6.6738,0.407552083,-0.403645833,1,0,0,next_trial_button,0,20,20,37,1,landscape,invisiblesun,yesclouds,4,"669.4214876033058,500",
,,,,,,,gr,gr,gr,f,23,,2021-09-01_16h46.07.407,online_experiment,2021.1.4,Win32,59.91252771,IwAR2Y5IUeharV7jxvhMuM-3kfpRnflW189YLBK2DHbBGd5nZrVPniJRWksv0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,657,1366,768,,,,,,,,7,8.2705,0.38671875,-0.415364583,1,0,0,next_trial_button,0,21,21,75,1,beach,visiblesun,yesclouds,9,"1029.6010296010297,500",
,,,,,,,gr,gr,gr,f,23,,2021-09-01_16h46.07.407,online_experiment,2021.1.4,Win32,59.91252771,IwAR2Y5IUeharV7jxvhMuM-3kfpRnflW189YLBK2DHbBGd5nZrVPniJRWksv0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,657,1366,768,,,,,,,,2,14.0348,0.4375,-0.423177083,1,0,0,next_trial_button,0,22,22,68,1,landscape,invisiblesun,noclouds,8,"666.6666666666666,500",
,,,,,,,gr,gr,gr,f,23,,2021-09-01_16h46.07.407,online_experiment,2021.1.4,Win32,59.91252771,IwAR2Y5IUeharV7jxvhMuM-3kfpRnflW189YLBK2DHbBGd5nZrVPniJRWksv0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,657,1366,768,,,,,,,,7,16.9806,0.436197917,-0.434895833,1,0,0,next_trial_button,0,23,23,3,1,beach,visiblesun,yesclouds,0,"1152.5122276567363,500",
