language_mouse.x,language_mouse.y,language_mouse.leftButton,language_mouse.midButton,language_mouse.rightButton,language_mouse.time,language_mouse.clicked_name,nationality,mother_tongue,homeland,gender,age,email,date,expName,psychopyVersion,OS,frameRate,cancel_experiment,cancel_reasons,client_agent_information,windowWidth,windowHeight,xRes,yRes,start_exp_mouse.x,start_exp_mouse.y,start_exp_mouse.leftButton,start_exp_mouse.midButton,start_exp_mouse.rightButton,start_exp_mouse.time,start_exp_mouse.clicked_name,rating_slider.response,rating_slider.rt,next_trial_mouse.x,next_trial_mouse.y,next_trial_mouse.leftButton,next_trial_mouse.midButton,next_trial_mouse.rightButton,next_trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,environment,sunVisibility,cloudVisibility,imageId,imgSize,globalClockTime
-0.50556845,-0.255791473,1,0,0,1.3673,de_flag,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,2,4.4478,0.443781172,-0.432288252,1,0,0,next_trial_button,0,10,10,21,1,landscape,invisiblesun,yesclouds,2,"750,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,2,4.7749,0.425271715,-0.409238761,1,0,0,next_trial_button,0,11,11,53,1,landscape,invisiblesun,yesclouds,6,"750.0695023630803,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,1,2.2758,0.354500798,-0.429322924,1,0,0,next_trial_button,0,12,12,29,1,landscape,invisiblesun,yesclouds,3,"749.8660953401178,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,5,2.308,0.379695892,-0.407749231,1,0,0,next_trial_button,0,13,13,17,1,beach,invisiblesun,yesclouds,2,"684.8635235732011,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,2,3.3827,0.407753754,-0.421355111,1,0,0,next_trial_button,0,14,14,76,1,landscape,invisiblesun,noclouds,9,"1056.6037735849056,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,6,3.5487,0.337707411,-0.424902671,1,0,0,next_trial_button,0,15,15,34,1,beach,visiblesun,noclouds,4,"749.6251874062968,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,7,1.9472,0.463809204,-0.425217329,1,0,0,next_trial_button,0,16,16,0,1,beach,invisiblesun,noclouds,0,"750,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,2,1.8792,0.406551579,-0.419279371,1,0,0,next_trial_button,0,17,17,35,1,beach,visiblesun,yesclouds,4,"750,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,1,1.9417,0.443586186,-0.413468879,1,0,0,next_trial_button,0,18,18,46,1,landscape,visiblesun,noclouds,5,"750,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,1,2.1445,0.395169285,-0.427296339,1,0,0,next_trial_button,0,19,19,77,1,landscape,invisiblesun,yesclouds,9,"888.8888888888888,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,8,2.1742,0.436847142,-0.427597046,1,0,0,next_trial_button,0,20,20,11,1,beach,visiblesun,yesclouds,1,"989.8132427843803,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,8,1.9151,0.345140839,-0.410184969,1,0,0,next_trial_button,0,21,21,30,1,landscape,visiblesun,noclouds,3,"346.3035019455253,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,4,3.1592,0.440145329,-0.402875682,1,0,0,next_trial_button,0,22,22,19,1,beach,visiblesun,yesclouds,2,"770.1393095093882,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,5,2.0407,0.407579041,-0.423650251,1,0,0,next_trial_button,0,23,23,74,1,beach,visiblesun,noclouds,9,"1028.5714285714284,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,10,3.7294,0.402812413,-0.411901147,1,0,0,next_trial_button,0,24,24,15,1,landscape,visiblesun,yesclouds,1,"333.3333333333333,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,4,3.5441,0.384058707,-0.419659969,1,0,0,next_trial_button,0,25,25,71,1,landscape,visiblesun,yesclouds,8,"666.6666666666666,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,3,7.4623,0.370850372,-0.424388994,1,0,0,next_trial_button,0,26,26,48,1,beach,invisiblesun,noclouds,6,"1028.5714285714284,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,6,1.9567,0.372452436,-0.404053661,1,0,0,next_trial_button,0,27,27,26,1,beach,visiblesun,noclouds,3,"888.8888888888888,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,7,5.4578,0.365299225,-0.443414089,1,0,0,next_trial_button,0,28,28,37,1,landscape,invisiblesun,yesclouds,4,"669.4214876033058,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,4,3.8568,0.369113595,-0.420168631,1,0,0,next_trial_button,0,29,29,61,1,landscape,invisiblesun,yesclouds,7,"500,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,4,2.1746,0.401731655,-0.439862714,1,0,0,next_trial_button,0,30,30,65,1,beach,invisiblesun,yesclouds,8,"750,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,5,3.8596,0.423418753,-0.402739171,1,0,0,next_trial_button,0,31,31,24,1,beach,invisiblesun,noclouds,3,"750.089190153407,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,7,4.01,0.380975342,-0.406012072,1,0,0,next_trial_button,0,32,32,16,1,beach,invisiblesun,noclouds,2,"752.8089887640449,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,7,3.9595,0.366244289,-0.408824049,1,0,0,next_trial_button,0,33,33,62,1,landscape,visiblesun,noclouds,7,"417.42389822807814,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,7,1.8409,0.404702432,-0.421943665,1,0,0,next_trial_button,0,34,34,9,1,beach,invisiblesun,yesclouds,1,"750,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,5,1.9423,0.398080771,-0.40988448,1,0,0,next_trial_button,0,35,35,51,1,beach,visiblesun,yesclouds,6,"657.1279916753382,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,7,2.7076,0.40577349,-0.434243883,1,0,0,next_trial_button,0,36,36,33,1,beach,invisiblesun,yesclouds,4,"751.5473032714411,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,7,1.8761,0.394811249,-0.431084551,1,0,0,next_trial_button,0,37,37,58,1,beach,visiblesun,noclouds,7,"1028.5714285714284,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,3,1.6913,0.459863608,-0.428273446,1,0,0,next_trial_button,0,38,38,38,1,landscape,visiblesun,noclouds,4,"733.3333333333333,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,1,2.5083,0.415987287,-0.417860958,1,0,0,next_trial_button,0,39,39,13,1,landscape,invisiblesun,yesclouds,1,"783.1192660550458,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,2,3.1989,0.380724335,-0.431464059,1,0,0,next_trial_button,0,40,40,18,1,beach,visiblesun,noclouds,2,"666.6666666666666,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,4,5.2246,0.376586151,-0.409584972,1,0,0,next_trial_button,0,41,41,78,1,landscape,visiblesun,noclouds,9,"666.6666666666666,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,1,2.6586,0.440151978,-0.420249285,1,0,0,next_trial_button,0,42,42,79,1,landscape,visiblesun,yesclouds,9,"1028.5714285714284,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,5,1.6744,0.491069467,-0.430918884,1,0,0,next_trial_button,0,43,43,3,1,beach,visiblesun,yesclouds,0,"1152.5122276567363,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,3,1.8237,0.393978882,-0.423345293,1,0,0,next_trial_button,0,44,44,49,1,beach,invisiblesun,yesclouds,6,"858.4474885844749,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,7,2.4246,0.420041983,-0.427062334,1,0,0,next_trial_button,0,45,45,44,1,landscape,invisiblesun,noclouds,5,"666.6666666666666,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,5,3.663,0.388487898,-0.41699295,1,0,0,next_trial_button,0,46,46,47,1,landscape,visiblesun,yesclouds,5,"666.6666666666666,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,10,1.9302,0.420885577,-0.399458041,1,0,0,next_trial_button,0,47,47,45,1,landscape,invisiblesun,yesclouds,5,"749.6251874062968,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,3,2.3814,0.360418374,-0.440063913,1,0,0,next_trial_button,0,48,48,56,1,beach,invisiblesun,noclouds,7,"1028.5714285714284,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,1,2.027,0.383823395,-0.401312692,1,0,0,next_trial_button,0,49,49,68,1,landscape,invisiblesun,noclouds,8,"666.6666666666666,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,5,2.0909,0.474153791,-0.420666613,1,0,0,next_trial_button,0,50,50,59,1,beach,visiblesun,yesclouds,7,"888.9689978370584,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,1,5.9641,0.374433136,-0.39354575,1,0,0,next_trial_button,0,51,51,28,1,landscape,invisiblesun,noclouds,3,"888.8888888888888,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,4,2.4752,0.345765686,-0.422060939,1,0,0,next_trial_button,0,52,52,14,1,landscape,visiblesun,noclouds,1,"745.9919839679359,500",
,,,,,,,de,de,de,f,40,,2021-08-09_09h11.59.238,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1751,904,1792,1120,,,,,,,,8,2.4227,0.400542777,-0.411154066,1,0,0,next_trial_button,0,53,53,41,1,beach,invisiblesun,yesclouds,5,"1248.4394506866417,500",
