language_mouse.x,language_mouse.y,language_mouse.leftButton,language_mouse.midButton,language_mouse.rightButton,language_mouse.time,language_mouse.clicked_name,nationality,mother_tongue,homeland,gender,age,email,date,expName,psychopyVersion,OS,frameRate,fbclid,cancel_experiment,cancel_reasons,client_agent_information,windowWidth,windowHeight,xRes,yRes,start_exp_mouse.x,start_exp_mouse.y,start_exp_mouse.leftButton,start_exp_mouse.midButton,start_exp_mouse.rightButton,start_exp_mouse.time,start_exp_mouse.clicked_name,rating_slider.response,rating_slider.rt,next_trial_mouse.x,next_trial_mouse.y,next_trial_mouse.leftButton,next_trial_mouse.midButton,next_trial_mouse.rightButton,next_trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,environment,sunVisibility,cloudVisibility,imageId,imgSize,globalClockTime
0.296636285,-0.248849826,1,0,0,0.6383,gr_flag,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,8,14.456,0.320798611,-0.448723958,1,0,0,next_trial_button,0,30,30,24,1,beach,invisiblesun,noclouds,3,"750.089190153407,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,8,9.4911,0.380490451,-0.416028646,1,0,0,next_trial_button,0,31,31,59,1,beach,visiblesun,yesclouds,7,"888.9689978370584,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,8,2.4111,0.452078993,-0.436419271,1,0,0,next_trial_button,0,32,32,50,1,beach,visiblesun,noclouds,6,"666.6666666666666,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,4,3.213,0.431393229,-0.447235243,1,0,0,next_trial_button,0,33,33,28,1,landscape,invisiblesun,noclouds,3,"888.8888888888888,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,9,1.955,0.380568576,-0.410394965,1,0,0,next_trial_button,0,34,34,53,1,landscape,invisiblesun,yesclouds,6,"750.0695023630803,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,4,8.7076,0.376067708,-0.446263021,1,0,0,next_trial_button,0,35,35,76,1,landscape,invisiblesun,noclouds,9,"1056.6037735849056,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,6,1.8915,0.430759549,-0.428797743,1,0,0,next_trial_button,0,36,36,67,1,beach,visiblesun,yesclouds,8,"748.1481481481482,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,6,2.1733,0.437061632,-0.439622396,1,0,0,next_trial_button,0,37,37,34,1,beach,visiblesun,noclouds,4,"749.6251874062968,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,8,1.8076,0.419778646,-0.449548611,1,0,0,next_trial_button,0,38,38,6,1,landscape,visiblesun,noclouds,0,"1413.8005159071367,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,8,1.8202,0.375668403,-0.404270833,1,0,0,next_trial_button,0,39,39,40,1,beach,invisiblesun,noclouds,5,"1028.5714285714284,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,8,2.744,0.352196181,-0.445668403,1,0,0,next_trial_button,0,40,40,13,1,landscape,invisiblesun,yesclouds,1,"783.1192660550458,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,8,1.9094,0.386462674,-0.433146701,1,0,0,next_trial_button,0,41,41,9,1,beach,invisiblesun,yesclouds,1,"750,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,9,1.7707,0.401271701,-0.422217882,1,0,0,next_trial_button,0,42,42,14,1,landscape,visiblesun,noclouds,1,"745.9919839679359,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,8,3.6414,0.444144965,-0.402547743,1,0,0,next_trial_button,0,43,43,61,1,landscape,invisiblesun,yesclouds,7,"500,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,7,3.538,0.342730035,-0.384401042,1,0,0,next_trial_button,0,44,44,22,1,landscape,visiblesun,noclouds,2,"749.3333333333333,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,4,2.1525,0.391783854,-0.420954861,1,0,0,next_trial_button,0,45,45,68,1,landscape,invisiblesun,noclouds,8,"666.6666666666666,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,6,2.8872,0.413693576,-0.433645833,1,0,0,next_trial_button,0,46,46,66,1,beach,visiblesun,noclouds,8,"1028.5714285714284,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,6,8.5298,0.35640625,-0.412282986,1,0,0,next_trial_button,0,47,47,30,1,landscape,visiblesun,noclouds,3,"346.3035019455253,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,7,2.2098,0.416601563,-0.391011285,1,0,0,next_trial_button,0,48,48,21,1,landscape,invisiblesun,yesclouds,2,"750,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,7,4.4231,0.349118924,-0.401293403,1,0,0,next_trial_button,0,49,49,54,1,landscape,visiblesun,noclouds,6,"695.0043821209465,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,6,6.4566,0.377296007,-0.452565104,1,0,0,next_trial_button,0,50,50,58,1,beach,visiblesun,noclouds,7,"1028.5714285714284,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,8,7.0129,0.381393229,-0.414075521,1,0,0,next_trial_button,0,51,51,18,1,beach,visiblesun,noclouds,2,"666.6666666666666,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,8,3.043,0.37297309,-0.43280816,1,0,0,next_trial_button,0,52,52,62,1,landscape,visiblesun,noclouds,7,"417.42389822807814,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,7,2.0249,0.334036458,-0.43562066,1,0,0,next_trial_button,0,53,53,36,1,landscape,invisiblesun,noclouds,4,"281.25,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,8,2.4711,0.428854167,-0.388342014,1,0,0,next_trial_button,0,54,54,37,1,landscape,invisiblesun,yesclouds,4,"669.4214876033058,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,7,7.1025,0.369001736,-0.438372396,1,0,0,next_trial_button,0,55,55,31,1,landscape,visiblesun,yesclouds,3,"638.0622837370242,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,8,3.9109,0.3646875,-0.446705729,1,0,0,next_trial_button,0,56,56,57,1,beach,invisiblesun,yesclouds,7,"749.707488299532,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,5,5.595,0.416150174,-0.406215278,1,0,0,next_trial_button,0,57,57,44,1,landscape,invisiblesun,noclouds,5,"666.6666666666666,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,7,1.9696,0.376475694,-0.436514757,1,0,0,next_trial_button,0,58,58,35,1,beach,visiblesun,yesclouds,4,"750,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,7,2.297,0.406380208,-0.457795139,1,0,0,next_trial_button,0,59,59,20,1,landscape,invisiblesun,noclouds,2,"755.192878338279,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,4,4.6803,0.363519965,-0.414743924,1,0,0,next_trial_button,0,60,60,70,1,landscape,visiblesun,noclouds,8,"666.6666666666666,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,7,9.7086,0.368828125,-0.430915799,1,0,0,next_trial_button,0,61,61,56,1,beach,invisiblesun,noclouds,7,"1028.5714285714284,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,5,3.0781,0.417851562,-0.418385417,1,0,0,next_trial_button,0,62,62,69,1,landscape,invisiblesun,yesclouds,8,"750,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,7,2.8044,0.387552083,-0.411514757,1,0,0,next_trial_button,0,63,63,46,1,landscape,visiblesun,noclouds,5,"750,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,7,2.1429,0.400963542,-0.399670139,1,0,0,next_trial_button,0,64,64,4,1,landscape,invisiblesun,noclouds,0,"1276.9171185127807,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,7,2.3273,0.403485243,-0.4421875,1,0,0,next_trial_button,0,65,65,17,1,beach,invisiblesun,yesclouds,2,"684.8635235732011,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,3,5.891,0.40718316,-0.416102431,1,0,0,next_trial_button,0,66,66,72,1,beach,invisiblesun,noclouds,9,"888.8888888888888,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,4,4.3224,0.477439236,-0.390868056,1,0,0,next_trial_button,0,67,67,64,1,beach,invisiblesun,noclouds,8,"1028.5714285714284,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,4,3.0768,0.335720486,-0.4496875,1,0,0,next_trial_button,0,68,68,3,1,beach,visiblesun,yesclouds,0,"1152.5122276567363,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,8,4.9223,0.336384549,-0.400381944,1,0,0,next_trial_button,0,69,69,41,1,beach,invisiblesun,yesclouds,5,"1248.4394506866417,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,6,1.837,0.473658854,-0.422100694,1,0,0,next_trial_button,0,70,70,5,1,landscape,invisiblesun,yesclouds,0,"750.4690431519699,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,7,2.1425,0.348485243,-0.409431424,1,0,0,next_trial_button,0,71,71,42,1,beach,visiblesun,noclouds,5,"834.4594594594595,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,7,1.9599,0.434084201,-0.421510417,1,0,0,next_trial_button,0,72,72,12,1,landscape,invisiblesun,noclouds,1,"666.6666666666666,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,6,3.3231,0.380203993,-0.404739583,1,0,0,next_trial_button,0,73,73,2,1,beach,visiblesun,noclouds,0,"375,500",
,,,,,,,gr,gr,gr,m,22,,2021-08-31_19h44.45.434,online_experiment,2021.1.4,MacIntel,59.99880002,IwAR1fEgjUWMGlZtHCH18S1-wQdqXRnYNvoQzLK97tsbMgVU0n0ibfSZCRk0c,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1440,821,1440,900,,,,,,,,4,1.9397,0.346397569,-0.392157118,1,0,0,next_trial_button,0,74,74,55,1,landscape,visiblesun,yesclouds,6,"749.8819083608881,500",
