language_mouse.x,language_mouse.y,language_mouse.leftButton,language_mouse.midButton,language_mouse.rightButton,language_mouse.time,language_mouse.clicked_name,nationality,mother_tongue,homeland,gender,age,email,date,expName,psychopyVersion,OS,frameRate,cancel_experiment,cancel_reasons,client_agent_information,windowWidth,windowHeight,xRes,yRes,start_exp_mouse.x,start_exp_mouse.y,start_exp_mouse.leftButton,start_exp_mouse.midButton,start_exp_mouse.rightButton,start_exp_mouse.time,start_exp_mouse.clicked_name,rating_slider.response,rating_slider.rt,next_trial_mouse.x,next_trial_mouse.y,next_trial_mouse.leftButton,next_trial_mouse.midButton,next_trial_mouse.rightButton,next_trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,environment,sunVisibility,cloudVisibility,imageId,imgSize,globalClockTime
-0.312692588,-0.220049449,1,0,0,2.2162,de_flag,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,1,5.8574,0.409891728,-0.398823983,1,0,0,next_trial_button,0,10,10,76,1,landscape,invisiblesun,noclouds,9,"1056.6037735849056,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,3,5.8278,0.353069305,-0.396257673,1,0,0,next_trial_button,0,11,11,38,1,landscape,visiblesun,noclouds,4,"733.3333333333333,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,6,4.7329,0.391877529,-0.404752404,1,0,0,next_trial_button,0,12,12,24,1,beach,invisiblesun,noclouds,3,"750.089190153407,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,9,3.4924,0.400127411,-0.427899061,1,0,0,next_trial_button,0,13,13,40,1,beach,invisiblesun,noclouds,5,"1028.5714285714284,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,1,4.1763,0.443168858,-0.408562905,1,0,0,next_trial_button,0,14,14,28,1,landscape,invisiblesun,noclouds,3,"888.8888888888888,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,1,3.1599,0.435675594,-0.42536196,1,0,0,next_trial_button,0,15,15,23,1,landscape,visiblesun,yesclouds,2,"767.97829036635,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,7,7.0631,0.409879412,-0.400810078,1,0,0,next_trial_button,0,16,16,44,1,landscape,invisiblesun,noclouds,5,"666.6666666666666,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,2,4.3075,0.385876247,-0.432249342,1,0,0,next_trial_button,0,17,17,13,1,landscape,invisiblesun,yesclouds,1,"783.1192660550458,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,9,2.4756,0.39292232,-0.421704647,1,0,0,next_trial_button,0,18,18,16,1,beach,invisiblesun,noclouds,2,"752.8089887640449,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,2,2.1578,0.401789202,-0.421736036,1,0,0,next_trial_button,0,19,19,77,1,landscape,invisiblesun,yesclouds,9,"888.8888888888888,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,1,3.5111,0.396303994,-0.392537962,1,0,0,next_trial_button,0,20,20,70,1,landscape,visiblesun,noclouds,8,"666.6666666666666,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,3,5.443,0.343452999,-0.42261516,1,0,0,next_trial_button,0,21,21,39,1,landscape,visiblesun,yesclouds,4,"749.7656982193065,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,3,6.3263,0.416895512,-0.402702114,1,0,0,next_trial_button,0,22,22,31,1,landscape,visiblesun,yesclouds,3,"638.0622837370242,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,2,4.2658,0.377868652,-0.403434862,1,0,0,next_trial_button,0,23,23,5,1,landscape,invisiblesun,yesclouds,0,"750.4690431519699,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,7,2.6312,0.422147914,-0.424484035,1,0,0,next_trial_button,0,24,24,63,1,landscape,visiblesun,yesclouds,7,"331.94444444444446,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,8,4.7661,0.422810255,-0.416157096,1,0,0,next_trial_button,0,25,25,21,1,landscape,invisiblesun,yesclouds,2,"750,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,3,3.6261,0.395912061,-0.429013171,1,0,0,next_trial_button,0,26,26,6,1,landscape,visiblesun,noclouds,0,"1413.8005159071367,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,3,3.7097,0.383657728,-0.406451906,1,0,0,next_trial_button,0,27,27,7,1,landscape,visiblesun,yesclouds,0,"743.421052631579,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,8,7.8913,0.409965297,-0.400245122,1,0,0,next_trial_button,0,28,28,51,1,beach,visiblesun,yesclouds,6,"657.1279916753382,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,8,2.3767,0.425352587,-0.438841357,1,0,0,next_trial_button,0,29,29,74,1,beach,visiblesun,noclouds,9,"1028.5714285714284,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,7,5.4745,0.52608817,-0.410221754,1,0,0,next_trial_button,0,30,30,58,1,beach,visiblesun,noclouds,7,"1028.5714285714284,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,8,2.4582,0.378141567,-0.44108429,1,0,0,next_trial_button,0,31,31,75,1,beach,visiblesun,yesclouds,9,"1029.6010296010297,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,8,3.2974,0.440573338,-0.414138031,1,0,0,next_trial_button,0,32,32,11,1,beach,visiblesun,yesclouds,1,"989.8132427843803,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,8,5.9414,0.381919643,-0.409709167,1,0,0,next_trial_button,0,33,33,61,1,landscape,invisiblesun,yesclouds,7,"500,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,8,3.1921,0.383759417,-0.432453918,1,0,0,next_trial_button,0,34,34,25,1,beach,invisiblesun,yesclouds,3,"750.4690431519699,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,8,4.1595,0.406787763,-0.431696429,1,0,0,next_trial_button,0,35,35,65,1,beach,invisiblesun,yesclouds,8,"750,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,7,3.1737,0.383890424,-0.42280208,1,0,0,next_trial_button,0,36,36,78,1,landscape,visiblesun,noclouds,9,"666.6666666666666,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,7,2.4227,0.41540778,-0.413505173,1,0,0,next_trial_button,0,37,37,29,1,landscape,invisiblesun,yesclouds,3,"749.8660953401178,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,9,3.6577,0.373617663,-0.431573813,1,0,0,next_trial_button,0,38,38,53,1,landscape,invisiblesun,yesclouds,6,"750.0695023630803,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,6,2.4261,0.37635825,-0.414099721,1,0,0,next_trial_button,0,39,39,46,1,landscape,visiblesun,noclouds,5,"750,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,7,3.9227,0.429130009,-0.429188756,1,0,0,next_trial_button,0,40,40,37,1,landscape,invisiblesun,yesclouds,4,"669.4214876033058,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,4,3.1109,0.332076808,-0.437675694,1,0,0,next_trial_button,0,41,41,47,1,landscape,visiblesun,yesclouds,5,"666.6666666666666,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,5,3.3821,0.34849374,-0.407562583,1,0,0,next_trial_button,0,42,42,2,1,beach,visiblesun,noclouds,0,"375,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,6,2.9248,0.433850752,-0.41564124,1,0,0,next_trial_button,0,43,43,34,1,beach,visiblesun,noclouds,4,"749.6251874062968,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,7,4.4401,0.421894618,-0.410870089,1,0,0,next_trial_button,0,44,44,67,1,beach,visiblesun,yesclouds,8,"748.1481481481482,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,5,4.5105,0.330251966,-0.418917738,1,0,0,next_trial_button,0,45,45,26,1,beach,visiblesun,noclouds,3,"888.8888888888888,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,5,5.0278,0.368870544,-0.406206567,1,0,0,next_trial_button,0,46,46,48,1,beach,invisiblesun,noclouds,6,"1028.5714285714284,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,5,3.5584,0.532373919,-0.418446677,1,0,0,next_trial_button,0,47,47,17,1,beach,invisiblesun,yesclouds,2,"684.8635235732011,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,7,2.907,0.422806113,-0.414948491,1,0,0,next_trial_button,0,48,48,3,1,beach,visiblesun,yesclouds,0,"1152.5122276567363,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,8,2.5607,0.378046417,-0.419257791,1,0,0,next_trial_button,0,49,49,1,1,beach,invisiblesun,yesclouds,0,"666.6666666666666,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,2,6.6773,0.444189126,-0.409647315,1,0,0,next_trial_button,0,50,50,55,1,landscape,visiblesun,yesclouds,6,"749.8819083608881,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,4,3.0234,0.377378954,-0.395157405,1,0,0,next_trial_button,0,51,51,54,1,landscape,visiblesun,noclouds,6,"695.0043821209465,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,3,3.644,0.382314519,-0.402355794,1,0,0,next_trial_button,0,52,52,14,1,landscape,visiblesun,noclouds,1,"745.9919839679359,500",
,,,,,,,de,de,de,m,43,,2021-08-05_16h52.48.271,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1792,984,1792,1120,,,,,,,,6,5.5485,0.462584904,-0.424534171,1,0,0,next_trial_button,0,53,53,50,1,beach,visiblesun,noclouds,6,"666.6666666666666,500",
