language_mouse.x,language_mouse.y,language_mouse.leftButton,language_mouse.midButton,language_mouse.rightButton,language_mouse.time,language_mouse.clicked_name,nationality,mother_tongue,homeland,gender,age,email,date,expName,psychopyVersion,OS,frameRate,cancel_experiment,cancel_reasons,client_agent_information,windowWidth,windowHeight,xRes,yRes,start_exp_mouse.x,start_exp_mouse.y,start_exp_mouse.leftButton,start_exp_mouse.midButton,start_exp_mouse.rightButton,start_exp_mouse.time,start_exp_mouse.clicked_name,rating_slider.response,rating_slider.rt,next_trial_mouse.x,next_trial_mouse.y,next_trial_mouse.leftButton,next_trial_mouse.midButton,next_trial_mouse.rightButton,next_trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,environment,sunVisibility,cloudVisibility,imageId,imgSize,globalClockTime
-0.297465588,-0.262309803,1,0,0,3.6735,de_flag,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,6,19.3471,0.399289318,-0.41849714,1,0,0,next_trial_button,0,10,10,33,1,beach,invisiblesun,yesclouds,4,"751.5473032714411,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,5,6.7289,0.356898833,-0.391584589,1,0,0,next_trial_button,0,11,11,13,1,landscape,invisiblesun,yesclouds,1,"783.1192660550458,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,5,25.6323,0.389194452,-0.403857713,1,0,0,next_trial_button,0,12,12,8,1,beach,invisiblesun,noclouds,1,"1215.1898734177216,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,6,2.6312,0.383439941,-0.400703997,1,0,0,next_trial_button,0,13,13,49,1,beach,invisiblesun,yesclouds,6,"858.4474885844749,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,9,3.1979,0.452738095,-0.398491967,1,0,0,next_trial_button,0,14,14,45,1,landscape,invisiblesun,yesclouds,5,"749.6251874062968,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,5,2.9258,0.414441499,-0.391047131,1,0,0,next_trial_button,0,15,15,69,1,landscape,invisiblesun,yesclouds,8,"750,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,4,2.6469,0.37147147,-0.411523263,1,0,0,next_trial_button,0,16,16,68,1,landscape,invisiblesun,noclouds,8,"666.6666666666666,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,5,4.1135,0.334131441,-0.399094355,1,0,0,next_trial_button,0,17,17,72,1,beach,invisiblesun,noclouds,9,"888.8888888888888,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,7,6.0464,0.350318545,-0.403695243,1,0,0,next_trial_button,0,18,18,9,1,beach,invisiblesun,yesclouds,1,"750,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,3,4.3939,0.41505313,-0.402968343,1,0,0,next_trial_button,0,19,19,62,1,landscape,visiblesun,noclouds,7,"417.42389822807814,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,6,14.2121,0.41154355,-0.396044108,1,0,0,next_trial_button,0,20,20,63,1,landscape,visiblesun,yesclouds,7,"331.94444444444446,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,6,2.826,0.3776373,-0.40733817,1,0,0,next_trial_button,0,21,21,24,1,beach,invisiblesun,noclouds,3,"750.089190153407,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,2,4.9584,0.39615618,-0.406792748,1,0,0,next_trial_button,0,22,22,71,1,landscape,visiblesun,yesclouds,8,"666.6666666666666,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,7,3.4805,0.440086496,-0.405092367,1,0,0,next_trial_button,0,23,23,58,1,beach,visiblesun,noclouds,7,"1028.5714285714284,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,6,2.7608,0.348177897,-0.405941453,1,0,0,next_trial_button,0,24,24,16,1,beach,invisiblesun,noclouds,2,"752.8089887640449,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,5,2.4981,0.358745582,-0.396013881,1,0,0,next_trial_button,0,25,25,23,1,landscape,visiblesun,yesclouds,2,"767.97829036635,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,5,2.1791,0.369502069,-0.399770508,1,0,0,next_trial_button,0,26,26,36,1,landscape,invisiblesun,noclouds,4,"281.25,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,6,3.9312,0.380450498,-0.388383963,1,0,0,next_trial_button,0,27,27,2,1,beach,visiblesun,noclouds,0,"375,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,5,10.1488,0.423792666,-0.391543027,1,0,0,next_trial_button,0,28,28,15,1,landscape,visiblesun,yesclouds,1,"333.3333333333333,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,5,1.9931,0.364286179,-0.391755545,1,0,0,next_trial_button,0,29,29,78,1,landscape,visiblesun,noclouds,9,"666.6666666666666,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,6,1.828,0.396002139,-0.401852446,1,0,0,next_trial_button,0,30,30,50,1,beach,visiblesun,noclouds,6,"666.6666666666666,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,5,2.3311,0.36202474,-0.408568057,1,0,0,next_trial_button,0,31,31,31,1,landscape,visiblesun,yesclouds,3,"638.0622837370242,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,6,2.0455,0.388977051,-0.411705904,1,0,0,next_trial_button,0,32,32,18,1,beach,visiblesun,noclouds,2,"666.6666666666666,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,6,2.2755,0.425362491,-0.41244501,1,0,0,next_trial_button,0,33,33,70,1,landscape,visiblesun,noclouds,8,"666.6666666666666,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,7,2.2469,0.374663086,-0.407965146,1,0,0,next_trial_button,0,34,34,56,1,beach,invisiblesun,noclouds,7,"1028.5714285714284,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,3,4.9285,0.351860352,-0.41753511,1,0,0,next_trial_button,0,35,35,7,1,landscape,visiblesun,yesclouds,0,"743.421052631579,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,6,8.4659,0.393115583,-0.430594192,1,0,0,next_trial_button,0,36,36,42,1,beach,visiblesun,noclouds,5,"834.4594594594595,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,4,6.0633,0.368907878,-0.405834147,1,0,0,next_trial_button,0,37,37,52,1,landscape,invisiblesun,noclouds,6,"666.6666666666666,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,4,4.0827,0.409737258,-0.404010649,1,0,0,next_trial_button,0,38,38,44,1,landscape,invisiblesun,noclouds,5,"666.6666666666666,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,8,4.6582,0.424143066,-0.420371966,1,0,0,next_trial_button,0,39,39,53,1,landscape,invisiblesun,yesclouds,6,"750.0695023630803,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,6,3.6947,0.331860003,-0.394298793,1,0,0,next_trial_button,0,40,40,39,1,landscape,visiblesun,yesclouds,4,"749.7656982193065,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,7,2.1156,0.382906552,-0.397161749,1,0,0,next_trial_button,0,41,41,73,1,beach,invisiblesun,yesclouds,9,"1028.5714285714284,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,3,2.2792,0.333969145,-0.398374837,1,0,0,next_trial_button,0,42,42,5,1,landscape,invisiblesun,yesclouds,0,"750.4690431519699,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,5,4.059,0.371326846,-0.41268421,1,0,0,next_trial_button,0,43,43,75,1,beach,visiblesun,yesclouds,9,"1029.6010296010297,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,5,1.8581,0.340577799,-0.403809349,1,0,0,next_trial_button,0,44,44,51,1,beach,visiblesun,yesclouds,6,"657.1279916753382,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,6,2.6478,0.391097121,-0.398716809,1,0,0,next_trial_button,0,45,45,1,1,beach,invisiblesun,yesclouds,0,"666.6666666666666,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,6,4.6614,0.412287714,-0.400540481,1,0,0,next_trial_button,0,46,46,38,1,landscape,visiblesun,noclouds,4,"733.3333333333333,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,6,3.6949,0.401381255,-0.413457206,1,0,0,next_trial_button,0,47,47,67,1,beach,visiblesun,yesclouds,8,"748.1481481481482,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,6,2.4307,0.388726749,-0.418024612,1,0,0,next_trial_button,0,48,48,40,1,beach,invisiblesun,noclouds,5,"1028.5714285714284,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,6,4.3144,0.403974261,-0.390382196,1,0,0,next_trial_button,0,49,49,43,1,beach,visiblesun,yesclouds,5,"750,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,7,3.649,0.416401716,-0.405089809,1,0,0,next_trial_button,0,50,50,20,1,landscape,invisiblesun,noclouds,2,"755.192878338279,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,6,2.3461,0.366556571,-0.411237793,1,0,0,next_trial_button,0,51,51,34,1,beach,visiblesun,noclouds,4,"749.6251874062968,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,4,2.3243,0.348276483,-0.405477004,1,0,0,next_trial_button,0,52,52,77,1,landscape,invisiblesun,yesclouds,9,"888.8888888888888,500",
,,,,,,,de,de,de,m,34,,2021-08-06_09h06.46.243,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1680,861,1680,1050,,,,,,,,4,3.4636,0.383804176,-0.403099598,1,0,0,next_trial_button,0,53,53,46,1,landscape,visiblesun,noclouds,5,"750,500",
