language_mouse.x,language_mouse.y,language_mouse.leftButton,language_mouse.midButton,language_mouse.rightButton,language_mouse.time,language_mouse.clicked_name,nationality,mother_tongue,homeland,gender,age,email,date,expName,psychopyVersion,OS,frameRate,cancel_experiment,cancel_reasons,client_agent_information,windowWidth,windowHeight,xRes,yRes,start_exp_mouse.x,start_exp_mouse.y,start_exp_mouse.leftButton,start_exp_mouse.midButton,start_exp_mouse.rightButton,start_exp_mouse.time,start_exp_mouse.clicked_name,rating_slider.response,rating_slider.rt,next_trial_mouse.x,next_trial_mouse.y,next_trial_mouse.leftButton,next_trial_mouse.midButton,next_trial_mouse.rightButton,next_trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,environment,sunVisibility,cloudVisibility,imageId,imgSize,globalClockTime
-0.320952381,-0.264761905,1,0,0,1.651015,de_flag,de,de,de,m,32,,2021-07-14_09h12.34.145,online_experiment,2021.1.4,Linux x86_64,59.91252771,FALSE,,"Mozilla/5.0 (X11; Fedora; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36",1680,947,1680,1050,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,de,de,de,m,32,,2021-07-14_09h12.34.145,online_experiment,2021.1.4,Linux x86_64,59.91252771,FALSE,,"Mozilla/5.0 (X11; Fedora; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36",1680,947,1680,1050,0.048571429,-0.401904762,1,0,0,39.955395,cont_gr,3,3.82441,0.399047619,-0.415238095,1,0,0,next_trial_button,0,0,0,75,1,beach,visiblesun,yesclouds,9,"1029.6010296010297,500",
,,,,,,,de,de,de,m,32,,2021-07-14_09h12.34.145,online_experiment,2021.1.4,Linux x86_64,59.91252771,FALSE,,"Mozilla/5.0 (X11; Fedora; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36",1680,947,1680,1050,,,,,,,,6,3.00698,0.393333333,-0.424761905,1,0,0,next_trial_button,0,1,1,58,1,beach,visiblesun,noclouds,7,"1028.5714285714284,500",
,,,,,,,de,de,de,m,32,,2021-07-14_09h12.34.145,online_experiment,2021.1.4,Linux x86_64,59.91252771,FALSE,,"Mozilla/5.0 (X11; Fedora; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36",1680,947,1680,1050,,,,,,,,8,177.63744,0.445714286,-0.413333333,1,0,0,next_trial_button,0,2,2,76,1,landscape,invisiblesun,noclouds,9,"1056.6037735849056,500",
,,,,,,,de,de,de,m,32,,2021-07-14_09h12.34.145,online_experiment,2021.1.4,Linux x86_64,59.91252771,FALSE,,"Mozilla/5.0 (X11; Fedora; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36",1680,947,1680,1050,,,,,,,,4,19.797805,0.351428571,-0.42,1,0,0,next_trial_button,0,3,3,74,1,beach,visiblesun,noclouds,9,"1028.5714285714284,500",
,,,,,,,de,de,de,m,32,,2021-07-14_09h12.34.145,online_experiment,2021.1.4,Linux x86_64,59.91252771,FALSE,,"Mozilla/5.0 (X11; Fedora; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36",1680,947,1680,1050,,,,,,,,9,2.12254,0.497142857,-0.411428571,1,0,0,next_trial_button,0,4,4,20,1,landscape,invisiblesun,noclouds,2,"755.192878338279,500",
,,,,,,,de,de,de,m,32,,2021-07-14_09h12.34.145,online_experiment,2021.1.4,Linux x86_64,59.91252771,FALSE,,"Mozilla/5.0 (X11; Fedora; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36",1680,947,1680,1050,,,,,,,,5,2.83341,0.36,-0.427619048,1,0,0,next_trial_button,0,5,5,25,1,beach,invisiblesun,yesclouds,3,"750.4690431519699,500",
,,,,,,,de,de,de,m,32,,2021-07-14_09h12.34.145,online_experiment,2021.1.4,Linux x86_64,59.91252771,FALSE,,"Mozilla/5.0 (X11; Fedora; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36",1680,947,1680,1050,,,,,,,,6,3.18203,0.36952381,-0.422857143,1,0,0,next_trial_button,0,6,6,40,1,beach,invisiblesun,noclouds,5,"1028.5714285714284,500",
,,,,,,,de,de,de,m,32,,2021-07-14_09h12.34.145,online_experiment,2021.1.4,Linux x86_64,59.91252771,FALSE,,"Mozilla/5.0 (X11; Fedora; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36",1680,947,1680,1050,,,,,,,,8,2.48438,0.407619048,-0.40952381,1,0,0,next_trial_button,0,7,7,6,1,landscape,visiblesun,noclouds,0,"1413.8005159071367,500",
,,,,,,,de,de,de,m,32,,2021-07-14_09h12.34.145,online_experiment,2021.1.4,Linux x86_64,59.91252771,FALSE,,"Mozilla/5.0 (X11; Fedora; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36",1680,947,1680,1050,,,,,,,,3,2.727385,0.451428571,-0.421904762,1,0,0,next_trial_button,0,8,8,10,1,beach,visiblesun,noclouds,1,"747.0261697065821,500",
