language_mouse.x,language_mouse.y,language_mouse.leftButton,language_mouse.midButton,language_mouse.rightButton,language_mouse.time,language_mouse.clicked_name,nationality,mother_tongue,homeland,gender,age,email,date,expName,psychopyVersion,OS,frameRate,cancel_experiment,cancel_reasons,client_agent_information,windowWidth,windowHeight,xRes,yRes,start_exp_mouse.x,start_exp_mouse.y,start_exp_mouse.leftButton,start_exp_mouse.midButton,start_exp_mouse.rightButton,start_exp_mouse.time,start_exp_mouse.clicked_name,rating_slider.response,rating_slider.rt,next_trial_mouse.x,next_trial_mouse.y,next_trial_mouse.leftButton,next_trial_mouse.midButton,next_trial_mouse.rightButton,next_trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,environment,sunVisibility,cloudVisibility,imageId,imgSize,globalClockTime
-0.315555556,-0.252222222,1,0,0,3.118,de_flag,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,8,2.524,0.33,-0.437777778,1,0,0,next_trial_button,0,10,10,74,1,beach,visiblesun,noclouds,9,"1028.5714285714284,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,4,2.512,0.328888889,-0.43,1,0,0,next_trial_button,0,11,11,36,1,landscape,invisiblesun,noclouds,4,"281.25,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,9,2.029,0.352222222,-0.435555556,1,0,0,next_trial_button,0,12,12,6,1,landscape,visiblesun,noclouds,0,"1413.8005159071367,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,10,1.911,0.414444444,-0.417777778,1,0,0,next_trial_button,0,13,13,65,1,beach,invisiblesun,yesclouds,8,"750,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,8,2.027,0.35,-0.423333333,1,0,0,next_trial_button,0,14,14,73,1,beach,invisiblesun,yesclouds,9,"1028.5714285714284,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,6,1.994,0.366666667,-0.401111111,1,0,0,next_trial_button,0,15,15,31,1,landscape,visiblesun,yesclouds,3,"638.0622837370242,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,3,3.906,0.361111111,-0.416666667,1,0,0,next_trial_button,0,16,16,60,1,landscape,invisiblesun,noclouds,7,"666.7268134247564,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,2,2.722,0.454444444,-0.437777778,1,0,0,next_trial_button,0,17,17,7,1,landscape,visiblesun,yesclouds,0,"743.421052631579,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,4,2.394,0.445555556,-0.46,1,0,0,next_trial_button,0,18,18,21,1,landscape,invisiblesun,yesclouds,2,"750,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,7,1.939,0.428888889,-0.413333333,1,0,0,next_trial_button,0,19,19,44,1,landscape,invisiblesun,noclouds,5,"666.6666666666666,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,9,2.223,0.372222222,-0.422222222,1,0,0,next_trial_button,0,20,20,13,1,landscape,invisiblesun,yesclouds,1,"783.1192660550458,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,5,1.846,0.363333333,-0.432222222,1,0,0,next_trial_button,0,21,21,64,1,beach,invisiblesun,noclouds,8,"1028.5714285714284,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,9,1.838,0.316666667,-0.433333333,1,0,0,next_trial_button,0,22,22,27,1,beach,visiblesun,yesclouds,3,"752.8089887640449,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,1,2.722,0.502222222,-0.407777778,1,0,0,next_trial_button,0,23,23,32,1,beach,invisiblesun,noclouds,4,"750,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,8,2.174,0.38,-0.408888889,1,0,0,next_trial_button,0,24,24,40,1,beach,invisiblesun,noclouds,5,"1028.5714285714284,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,6,1.705,0.301111111,-0.43,1,0,0,next_trial_button,0,25,25,39,1,landscape,visiblesun,yesclouds,4,"749.7656982193065,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,8,2.531,0.358888889,-0.457777778,1,0,0,next_trial_button,0,26,26,24,1,beach,invisiblesun,noclouds,3,"750.089190153407,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,6,2.156,0.39,-0.441111111,1,0,0,next_trial_button,0,27,27,48,1,beach,invisiblesun,noclouds,6,"1028.5714285714284,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,8,1.995,0.395555556,-0.445555556,1,0,0,next_trial_button,0,28,28,43,1,beach,visiblesun,yesclouds,5,"750,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,6,2.046,0.317777778,-0.431111111,1,0,0,next_trial_button,0,29,29,41,1,beach,invisiblesun,yesclouds,5,"1248.4394506866417,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,5,3.04,0.397777778,-0.432222222,1,0,0,next_trial_button,0,30,30,70,1,landscape,visiblesun,noclouds,8,"666.6666666666666,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,3,2.789,0.425555556,-0.426666667,1,0,0,next_trial_button,0,31,31,55,1,landscape,visiblesun,yesclouds,6,"749.8819083608881,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,8,1.97,0.365555556,-0.393333333,1,0,0,next_trial_button,0,32,32,50,1,beach,visiblesun,noclouds,6,"666.6666666666666,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,2,3.406,0.432222222,-0.42,1,0,0,next_trial_button,0,33,33,22,1,landscape,visiblesun,noclouds,2,"749.3333333333333,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,6,4.579,0.36,-0.447777778,1,0,0,next_trial_button,0,34,34,15,1,landscape,visiblesun,yesclouds,1,"333.3333333333333,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,8,3.298,0.341111111,-0.455555556,1,0,0,next_trial_button,0,35,35,69,1,landscape,invisiblesun,yesclouds,8,"750,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,4,1.888,0.465555556,-0.41,1,0,0,next_trial_button,0,36,36,23,1,landscape,visiblesun,yesclouds,2,"767.97829036635,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,5,2.589,0.406666667,-0.404444444,1,0,0,next_trial_button,0,37,37,54,1,landscape,visiblesun,noclouds,6,"695.0043821209465,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,6,1.856,0.347777778,-0.383333333,1,0,0,next_trial_button,0,38,38,68,1,landscape,invisiblesun,noclouds,8,"666.6666666666666,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,3,4.056,0.424444444,-0.406666667,1,0,0,next_trial_button,0,39,39,29,1,landscape,invisiblesun,yesclouds,3,"749.8660953401178,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,7,2.171,0.321111111,-0.411111111,1,0,0,next_trial_button,0,40,40,34,1,beach,visiblesun,noclouds,4,"749.6251874062968,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,8,1.841,0.365555556,-0.425555556,1,0,0,next_trial_button,0,41,41,0,1,beach,invisiblesun,noclouds,0,"750,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,8,1.756,0.303333333,-0.415555556,1,0,0,next_trial_button,0,42,42,49,1,beach,invisiblesun,yesclouds,6,"858.4474885844749,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,6,2.231,0.348888889,-0.392222222,1,0,0,next_trial_button,0,43,43,47,1,landscape,visiblesun,yesclouds,5,"666.6666666666666,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,10,1.694,0.363333333,-0.421111111,1,0,0,next_trial_button,0,44,44,18,1,beach,visiblesun,noclouds,2,"666.6666666666666,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,10,1.782,0.331111111,-0.393333333,1,0,0,next_trial_button,0,45,45,26,1,beach,visiblesun,noclouds,3,"888.8888888888888,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,7,2.264,0.426666667,-0.416666667,1,0,0,next_trial_button,0,46,46,58,1,beach,visiblesun,noclouds,7,"1028.5714285714284,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,6,1.712,0.365555556,-0.423333333,1,0,0,next_trial_button,0,47,47,12,1,landscape,invisiblesun,noclouds,1,"666.6666666666666,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,10,1.844,0.416666667,-0.456666667,1,0,0,next_trial_button,0,48,48,33,1,beach,invisiblesun,yesclouds,4,"751.5473032714411,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,3,2.18,0.416666667,-0.433333333,1,0,0,next_trial_button,0,49,49,20,1,landscape,invisiblesun,noclouds,2,"755.192878338279,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,9,1.841,0.375555556,-0.431111111,1,0,0,next_trial_button,0,50,50,10,1,beach,visiblesun,noclouds,1,"747.0261697065821,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,5,2.293,0.445555556,-0.39,1,0,0,next_trial_button,0,51,51,52,1,landscape,invisiblesun,noclouds,6,"666.6666666666666,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,8,1.89,0.391111111,-0.411111111,1,0,0,next_trial_button,0,52,52,59,1,beach,visiblesun,yesclouds,7,"888.9689978370584,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,5,3.342,0.427777778,-0.424444444,1,0,0,next_trial_button,0,53,53,37,1,landscape,invisiblesun,yesclouds,4,"669.4214876033058,500",
,,,,,,,de,de,de,f,24,,2021-08-06_13h48.31.654,online_experiment,2021.1.4,MacIntel,62.5,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",1440,837,1440,900,,,,,,,,7,2.436,0.457777778,-0.43,1,0,0,next_trial_button,0,54,54,46,1,landscape,visiblesun,noclouds,5,"750,500",
