language_mouse.x,language_mouse.y,language_mouse.leftButton,language_mouse.midButton,language_mouse.rightButton,language_mouse.time,language_mouse.clicked_name,nationality,mother_tongue,homeland,gender,age,email,date,expName,psychopyVersion,OS,frameRate,cancel_experiment,cancel_reasons,client_agent_information,windowWidth,windowHeight,xRes,yRes,start_exp_mouse.x,start_exp_mouse.y,start_exp_mouse.leftButton,start_exp_mouse.midButton,start_exp_mouse.rightButton,start_exp_mouse.time,start_exp_mouse.clicked_name,rating_slider.response,rating_slider.rt,next_trial_mouse.x,next_trial_mouse.y,next_trial_mouse.leftButton,next_trial_mouse.midButton,next_trial_mouse.rightButton,next_trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,environment,sunVisibility,cloudVisibility,imageId,imgSize,globalClockTime
-0.264159226,-0.26609747,1,0,0,0.7308,de_flag,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,2,2.4432,0.352626488,-0.402619048,1,0,0,next_trial_button,0,20,20,68,1,landscape,invisiblesun,noclouds,8,"666.6666666666666,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,8,4.1306,0.346707589,-0.390252976,1,0,0,next_trial_button,0,21,21,19,1,beach,visiblesun,yesclouds,2,"770.1393095093882,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,8,1.9611,0.392637649,-0.401160714,1,0,0,next_trial_button,0,22,22,66,1,beach,visiblesun,noclouds,8,"1028.5714285714284,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,3,11.241,0.399724702,-0.43672247,1,0,0,next_trial_button,0,23,23,53,1,landscape,invisiblesun,yesclouds,6,"750.0695023630803,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,3,1.9263,0.408686756,-0.417745536,1,0,0,next_trial_button,0,24,24,7,1,landscape,visiblesun,yesclouds,0,"743.421052631579,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,3,4.0948,0.37438244,-0.432879464,1,0,0,next_trial_button,0,25,25,5,1,landscape,invisiblesun,yesclouds,0,"750.4690431519699,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,2,2.1467,0.317548363,-0.423519345,1,0,0,next_trial_button,0,26,26,22,1,landscape,visiblesun,noclouds,2,"749.3333333333333,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,2,2.0333,0.40110119,-0.417991071,1,0,0,next_trial_button,0,27,27,28,1,landscape,invisiblesun,noclouds,3,"888.8888888888888,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,6,1.9643,0.447719494,-0.416082589,1,0,0,next_trial_button,0,28,28,1,1,beach,invisiblesun,yesclouds,0,"666.6666666666666,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,4,3.4268,0.372299107,-0.398671875,1,0,0,next_trial_button,0,29,29,44,1,landscape,invisiblesun,noclouds,5,"666.6666666666666,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,2,1.8937,0.347224702,-0.434561012,1,0,0,next_trial_button,0,30,30,23,1,landscape,visiblesun,yesclouds,2,"767.97829036635,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,6,16.7955,0.368203125,-0.40906622,1,0,0,next_trial_button,0,31,31,11,1,beach,visiblesun,yesclouds,1,"989.8132427843803,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,2,2.4413,0.399438244,-0.417146577,1,0,0,next_trial_button,0,32,32,13,1,landscape,invisiblesun,yesclouds,1,"783.1192660550458,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,6,5.2758,0.433467262,-0.438110119,1,0,0,next_trial_button,0,33,33,16,1,beach,invisiblesun,noclouds,2,"752.8089887640449,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,8,4.9124,0.341491815,-0.41999256,1,0,0,next_trial_button,0,34,34,10,1,beach,visiblesun,noclouds,1,"747.0261697065821,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,6,2.1271,0.307366071,-0.423418899,1,0,0,next_trial_button,0,35,35,52,1,landscape,invisiblesun,noclouds,6,"666.6666666666666,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,1,1.8743,0.336610863,-0.408857887,1,0,0,next_trial_button,0,36,36,38,1,landscape,visiblesun,noclouds,4,"733.3333333333333,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,7,3.0595,0.334709821,-0.413668155,1,0,0,next_trial_button,0,37,37,2,1,beach,visiblesun,noclouds,0,"375,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,1,2.028,0.377671131,-0.386700149,1,0,0,next_trial_button,0,38,38,76,1,landscape,invisiblesun,noclouds,9,"1056.6037735849056,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,6,3.2639,0.416919643,-0.446852679,1,0,0,next_trial_button,0,39,39,4,1,landscape,invisiblesun,noclouds,0,"1276.9171185127807,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,1,1.5428,0.467994792,-0.403366815,1,0,0,next_trial_button,0,40,40,14,1,landscape,visiblesun,noclouds,1,"745.9919839679359,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,3,1.9292,0.422667411,-0.401856399,1,0,0,next_trial_button,0,41,41,70,1,landscape,visiblesun,noclouds,8,"666.6666666666666,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,3,2.444,0.432072173,-0.425956101,1,0,0,next_trial_button,0,42,42,69,1,landscape,invisiblesun,yesclouds,8,"750,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,5,3.9787,0.383072917,-0.430643601,1,0,0,next_trial_button,0,43,43,42,1,beach,visiblesun,noclouds,5,"834.4594594594595,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,4,1.977,0.354750744,-0.430665923,1,0,0,next_trial_button,0,44,44,45,1,landscape,invisiblesun,yesclouds,5,"749.6251874062968,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,6,3.079,0.433790923,-0.40562128,1,0,0,next_trial_button,0,45,45,49,1,beach,invisiblesun,yesclouds,6,"858.4474885844749,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,7,2.5439,0.418307292,-0.4109375,1,0,0,next_trial_button,0,46,46,57,1,beach,invisiblesun,yesclouds,7,"749.707488299532,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,7,2.5281,0.368790923,-0.417745536,1,0,0,next_trial_button,0,47,47,3,1,beach,visiblesun,yesclouds,0,"1152.5122276567363,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,3,1.9244,0.457831101,-0.407220982,1,0,0,next_trial_button,0,48,48,60,1,landscape,invisiblesun,noclouds,7,"666.7268134247564,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,7,2.2105,0.37327753,-0.408470982,1,0,0,next_trial_button,0,49,49,33,1,beach,invisiblesun,yesclouds,4,"751.5473032714411,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,7,3.1961,0.38890253,-0.419389881,1,0,0,next_trial_button,0,50,50,74,1,beach,visiblesun,noclouds,9,"1028.5714285714284,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,4,2.8983,0.401804315,-0.42562872,1,0,0,next_trial_button,0,51,51,39,1,landscape,visiblesun,yesclouds,4,"749.7656982193065,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,5,3.3453,0.340554315,-0.40422619,1,0,0,next_trial_button,0,52,52,35,1,beach,visiblesun,yesclouds,4,"750,500",
,,,,,,,de,de,de,f,31,,2021-08-05_16h46.50.879,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.164 Safari/537.36",1346,850,1680,1050,,,,,,,,2,1.9977,0.329181548,-0.40594494,1,0,0,next_trial_button,0,53,53,55,1,landscape,visiblesun,yesclouds,6,"749.8819083608881,500",
