language_mouse.x,language_mouse.y,language_mouse.leftButton,language_mouse.midButton,language_mouse.rightButton,language_mouse.time,language_mouse.clicked_name,nationality,mother_tongue,homeland,gender,age,email,date,expName,psychopyVersion,OS,frameRate,fbclid,cancel_experiment,cancel_reasons,client_agent_information,windowWidth,windowHeight,xRes,yRes,start_exp_mouse.x,start_exp_mouse.y,start_exp_mouse.leftButton,start_exp_mouse.midButton,start_exp_mouse.rightButton,start_exp_mouse.time,start_exp_mouse.clicked_name,rating_slider.response,rating_slider.rt,next_trial_mouse.x,next_trial_mouse.y,next_trial_mouse.leftButton,next_trial_mouse.midButton,next_trial_mouse.rightButton,next_trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,environment,sunVisibility,cloudVisibility,imageId,imgSize,globalClockTime
0.281481499,-0.193518529,1,0,0,2.8713,gr_flag,gr,other,gr,f,30,,2021-08-31_19h34.30.086,online_experiment,2021.1.4,Win32,60.09615385,IwAR1g6JXnsm9GC64iW07idP7sHdg5giBRkKhRXazKp7gtRyQNf5ujD3vr4wM,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1536,664,1536,864,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,gr,other,gr,f,30,,2021-08-31_19h34.30.086,online_experiment,2021.1.4,Win32,60.09615385,IwAR1g6JXnsm9GC64iW07idP7sHdg5giBRkKhRXazKp7gtRyQNf5ujD3vr4wM,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1536,664,1536,864,0.073148162,-0.409259329,1,0,0,24.5416,cont_gr,8,7.4266,0.362037056,-0.403703717,1,0,0,next_trial_button,0,0,0,16,1,beach,invisiblesun,noclouds,2,"752.8089887640449,500",
,,,,,,,gr,other,gr,f,30,,2021-08-31_19h34.30.086,online_experiment,2021.1.4,Win32,60.09615385,IwAR1g6JXnsm9GC64iW07idP7sHdg5giBRkKhRXazKp7gtRyQNf5ujD3vr4wM,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1536,664,1536,864,,,,,,,,8,5.9017,0.366666685,-0.426851866,1,0,0,next_trial_button,0,1,1,63,1,landscape,visiblesun,yesclouds,7,"331.94444444444446,500",
,,,,,,,gr,other,gr,f,30,,2021-08-31_19h34.30.086,online_experiment,2021.1.4,Win32,60.09615385,IwAR1g6JXnsm9GC64iW07idP7sHdg5giBRkKhRXazKp7gtRyQNf5ujD3vr4wM,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1536,664,1536,864,,,,,,,,5,5.5797,0.3814815,-0.412037051,1,0,0,next_trial_button,0,2,2,7,1,landscape,visiblesun,yesclouds,0,"743.421052631579,500",
,,,,,,,gr,other,gr,f,30,,2021-08-31_19h34.30.086,online_experiment,2021.1.4,Win32,60.09615385,IwAR1g6JXnsm9GC64iW07idP7sHdg5giBRkKhRXazKp7gtRyQNf5ujD3vr4wM,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1536,664,1536,864,,,,,,,,8,6.6583,0.335185203,-0.412037051,1,0,0,next_trial_button,0,3,3,75,1,beach,visiblesun,yesclouds,9,"1029.6010296010297,500",
,,,,,,,gr,other,gr,f,30,,2021-08-31_19h34.30.086,online_experiment,2021.1.4,Win32,60.09615385,IwAR1g6JXnsm9GC64iW07idP7sHdg5giBRkKhRXazKp7gtRyQNf5ujD3vr4wM,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1536,664,1536,864,,,,,,,,7,4.5551,0.435185205,-0.41666668,1,0,0,next_trial_button,0,4,4,61,1,landscape,invisiblesun,yesclouds,7,"500,500",
,,,,,,,gr,other,gr,f,30,,2021-08-31_19h34.30.086,online_experiment,2021.1.4,Win32,60.09615385,IwAR1g6JXnsm9GC64iW07idP7sHdg5giBRkKhRXazKp7gtRyQNf5ujD3vr4wM,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1536,664,1536,864,,,,,,,,8,4.6072,0.346296428,-0.419444458,1,0,0,next_trial_button,0,5,5,65,1,beach,invisiblesun,yesclouds,8,"750,500",
,,,,,,,gr,other,gr,f,30,,2021-08-31_19h34.30.086,online_experiment,2021.1.4,Win32,60.09615385,IwAR1g6JXnsm9GC64iW07idP7sHdg5giBRkKhRXazKp7gtRyQNf5ujD3vr4wM,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1536,664,1536,864,,,,,,,,8,6.284,0.355555687,-0.418518589,1,0,0,next_trial_button,0,6,6,19,1,beach,visiblesun,yesclouds,2,"770.1393095093882,500",
,,,,,,,gr,other,gr,f,30,,2021-08-31_19h34.30.086,online_experiment,2021.1.4,Win32,60.09615385,IwAR1g6JXnsm9GC64iW07idP7sHdg5giBRkKhRXazKp7gtRyQNf5ujD3vr4wM,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1536,664,1536,864,,,,,,,,7,8.4955,0.364814947,-0.426851866,1,0,0,next_trial_button,0,7,7,33,1,beach,invisiblesun,yesclouds,4,"751.5473032714411,500",
,,,,,,,gr,other,gr,f,30,,2021-08-31_19h34.30.086,online_experiment,2021.1.4,Win32,60.09615385,IwAR1g6JXnsm9GC64iW07idP7sHdg5giBRkKhRXazKp7gtRyQNf5ujD3vr4wM,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1536,664,1536,864,,,,,,,,8,6.3846,0.387963095,-0.409259329,1,0,0,next_trial_button,0,8,8,67,1,beach,visiblesun,yesclouds,8,"748.1481481481482,500",
