language_mouse.x,language_mouse.y,language_mouse.leftButton,language_mouse.midButton,language_mouse.rightButton,language_mouse.time,language_mouse.clicked_name,nationality,mother_tongue,homeland,gender,age,email,date,expName,psychopyVersion,OS,frameRate,fbclid,cancel_experiment,cancel_reasons,client_agent_information,windowWidth,windowHeight,xRes,yRes,start_exp_mouse.x,start_exp_mouse.y,start_exp_mouse.leftButton,start_exp_mouse.midButton,start_exp_mouse.rightButton,start_exp_mouse.time,start_exp_mouse.clicked_name,rating_slider.response,rating_slider.rt,next_trial_mouse.x,next_trial_mouse.y,next_trial_mouse.leftButton,next_trial_mouse.midButton,next_trial_mouse.rightButton,next_trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,environment,sunVisibility,cloudVisibility,imageId,imgSize,globalClockTime
0.293518554,-0.21388891,1,0,0,1.5303,gr_flag,gr,gr,gr,m,26,,2021-08-31_17h17.12.139,online_experiment,2021.1.4,Win32,60.10337781,IwAR0lQFiZ_PWPdU-w7FkFuBOCutjUu5qWZCf-XS09OG10azcElXu6O1afCmY,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1280,577,1280,720,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,gr,gr,gr,m,26,,2021-08-31_17h17.12.139,online_experiment,2021.1.4,Win32,60.10337781,IwAR0lQFiZ_PWPdU-w7FkFuBOCutjUu5qWZCf-XS09OG10azcElXu6O1afCmY,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1280,577,1280,720,-0.055555531,-0.392592619,1,0,0,12.5815,cont_gr,5,6.7238,0.364814852,-0.412963047,1,0,0,next_trial_button,0,0,0,74,1,beach,visiblesun,noclouds,9,"1028.5714285714284,500",
,,,,,,,gr,gr,gr,m,26,,2021-08-31_17h17.12.139,online_experiment,2021.1.4,Win32,60.10337781,IwAR0lQFiZ_PWPdU-w7FkFuBOCutjUu5qWZCf-XS09OG10azcElXu6O1afCmY,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1280,577,1280,720,,,,,,,,4,4.8412,0.387037075,-0.409259286,1,0,0,next_trial_button,0,1,1,59,1,beach,visiblesun,yesclouds,7,"888.9689978370584,500",
,,,,,,,gr,gr,gr,m,26,,2021-08-31_17h17.12.139,online_experiment,2021.1.4,Win32,60.10337781,IwAR0lQFiZ_PWPdU-w7FkFuBOCutjUu5qWZCf-XS09OG10azcElXu6O1afCmY,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1280,577,1280,720,,,,,,,,2,2.7229,0.487037078,-0.398148175,1,0,0,next_trial_button,0,2,2,39,1,landscape,visiblesun,yesclouds,4,"749.7656982193065,500",
,,,,,,,gr,gr,gr,m,26,,2021-08-31_17h17.12.139,online_experiment,2021.1.4,Win32,60.10337781,IwAR0lQFiZ_PWPdU-w7FkFuBOCutjUu5qWZCf-XS09OG10azcElXu6O1afCmY,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1280,577,1280,720,,,,,,,,7,5.5615,0.382407445,-0.418518602,1,0,0,next_trial_button,0,3,3,2,1,beach,visiblesun,noclouds,0,"375,500",
,,,,,,,gr,gr,gr,m,26,,2021-08-31_17h17.12.139,online_experiment,2021.1.4,Win32,60.10337781,IwAR0lQFiZ_PWPdU-w7FkFuBOCutjUu5qWZCf-XS09OG10azcElXu6O1afCmY,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1280,577,1280,720,,,,,,,,8,2.6042,0.432407447,-0.404629713,1,0,0,next_trial_button,0,4,4,64,1,beach,invisiblesun,noclouds,8,"1028.5714285714284,500",
,,,,,,,gr,gr,gr,m,26,,2021-08-31_17h17.12.139,online_experiment,2021.1.4,Win32,60.10337781,IwAR0lQFiZ_PWPdU-w7FkFuBOCutjUu5qWZCf-XS09OG10azcElXu6O1afCmY,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1280,577,1280,720,,,,,,,,7,2.8851,0.339814851,-0.425925954,1,0,0,next_trial_button,0,5,5,38,1,landscape,visiblesun,noclouds,4,"733.3333333333333,500",
,,,,,,,gr,gr,gr,m,26,,2021-08-31_17h17.12.139,online_experiment,2021.1.4,Win32,60.10337781,IwAR0lQFiZ_PWPdU-w7FkFuBOCutjUu5qWZCf-XS09OG10azcElXu6O1afCmY,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1280,577,1280,720,,,,,,,,6,3.0168,0.371296334,-0.420370398,1,0,0,next_trial_button,0,6,6,56,1,beach,invisiblesun,noclouds,7,"1028.5714285714284,500",
,,,,,,,gr,gr,gr,m,26,,2021-08-31_17h17.12.139,online_experiment,2021.1.4,Win32,60.10337781,IwAR0lQFiZ_PWPdU-w7FkFuBOCutjUu5qWZCf-XS09OG10azcElXu6O1afCmY,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1280,577,1280,720,,,,,,,,4,2.5134,0.436111151,-0.427777805,1,0,0,next_trial_button,0,7,7,35,1,beach,visiblesun,yesclouds,4,"750,500",
,,,,,,,gr,gr,gr,m,26,,2021-08-31_17h17.12.139,online_experiment,2021.1.4,Win32,60.10337781,IwAR0lQFiZ_PWPdU-w7FkFuBOCutjUu5qWZCf-XS09OG10azcElXu6O1afCmY,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1280,577,1280,720,,,,,,,,8,3.2885,0.336111148,-0.432407492,1,0,0,next_trial_button,0,8,8,57,1,beach,invisiblesun,yesclouds,7,"749.707488299532,500",
