language_mouse.x,language_mouse.y,language_mouse.leftButton,language_mouse.midButton,language_mouse.rightButton,language_mouse.time,language_mouse.clicked_name,nationality,mother_tongue,homeland,gender,age,email,date,expName,psychopyVersion,OS,frameRate,cancel_experiment,cancel_reasons,client_agent_information,windowWidth,windowHeight,xRes,yRes,start_exp_mouse.x,start_exp_mouse.y,start_exp_mouse.leftButton,start_exp_mouse.midButton,start_exp_mouse.rightButton,start_exp_mouse.time,start_exp_mouse.clicked_name,rating_slider.response,rating_slider.rt,next_trial_mouse.x,next_trial_mouse.y,next_trial_mouse.leftButton,next_trial_mouse.midButton,next_trial_mouse.rightButton,next_trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,environment,sunVisibility,cloudVisibility,imageId,imgSize,globalClockTime
-0.325504296,-0.258952114,1,0,0,2.4208,de_flag,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,5,3.0224,0.400285412,-0.434457833,1,0,0,next_trial_button,0,10,10,11,1,beach,visiblesun,yesclouds,1,"989.8132427843803,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,2,43.4648,0.37263544,-0.387148379,1,0,0,next_trial_button,0,11,11,31,1,landscape,visiblesun,yesclouds,3,"638.0622837370242,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,3,17.2001,0.352504418,-0.397762742,1,0,0,next_trial_button,0,12,12,66,1,beach,visiblesun,noclouds,8,"1028.5714285714284,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,6,8.5326,0.414134928,-0.39170788,1,0,0,next_trial_button,0,13,13,65,1,beach,invisiblesun,yesclouds,8,"750,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,8,4.9486,0.455655924,-0.395642497,1,0,0,next_trial_button,0,14,14,17,1,beach,invisiblesun,yesclouds,2,"684.8635235732011,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,2,4.6138,0.360924247,-0.412835286,1,0,0,next_trial_button,0,15,15,34,1,beach,visiblesun,noclouds,4,"749.6251874062968,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,2,4.1646,0.381783505,-0.405461135,1,0,0,next_trial_button,0,16,16,49,1,beach,invisiblesun,yesclouds,6,"858.4474885844749,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,4,3.092,0.444335938,-0.455073823,1,0,0,next_trial_button,0,17,17,44,1,landscape,invisiblesun,noclouds,5,"666.6666666666666,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,2,5.5324,0.39367327,-0.383996408,1,0,0,next_trial_button,0,18,18,13,1,landscape,invisiblesun,yesclouds,1,"783.1192660550458,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,3,3.2823,0.346508905,-0.429282459,1,0,0,next_trial_button,0,19,19,36,1,landscape,invisiblesun,noclouds,4,"281.25,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,3,3.7988,0.399744931,-0.425252802,1,0,0,next_trial_button,0,20,20,16,1,beach,invisiblesun,noclouds,2,"752.8089887640449,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,3,22.511,0.370892392,-0.418836728,1,0,0,next_trial_button,0,21,21,23,1,landscape,visiblesun,yesclouds,2,"767.97829036635,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,1,2.6575,0.411567848,-0.400704927,1,0,0,next_trial_button,0,22,22,7,1,landscape,visiblesun,yesclouds,0,"743.421052631579,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,8,3.5422,0.315433757,-0.411725609,1,0,0,next_trial_button,0,23,23,75,1,beach,visiblesun,yesclouds,9,"1029.6010296010297,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,9,4.2665,0.358044085,-0.400904425,1,0,0,next_trial_button,0,24,24,45,1,landscape,invisiblesun,yesclouds,5,"749.6251874062968,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,5,3.1312,0.41754627,-0.407076067,1,0,0,next_trial_button,0,25,25,55,1,landscape,visiblesun,yesclouds,6,"749.8819083608881,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,3,5.9644,0.489827125,-0.423876604,1,0,0,next_trial_button,0,26,26,32,1,beach,invisiblesun,noclouds,4,"750,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,1,5.8596,0.368456682,-0.439007336,1,0,0,next_trial_button,0,27,27,48,1,beach,invisiblesun,noclouds,6,"1028.5714285714284,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,7,5.032,0.37117048,-0.445863386,1,0,0,next_trial_button,0,28,28,37,1,landscape,invisiblesun,yesclouds,4,"669.4214876033058,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,5,2.851,0.330352725,-0.441737467,1,0,0,next_trial_button,0,29,29,6,1,landscape,visiblesun,noclouds,0,"1413.8005159071367,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,4,1.7445,0.441715262,-0.429498,1,0,0,next_trial_button,0,30,30,18,1,beach,visiblesun,noclouds,2,"666.6666666666666,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,6,5.0146,0.371263718,-0.442497965,1,0,0,next_trial_button,0,31,31,1,1,beach,invisiblesun,yesclouds,0,"666.6666666666666,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,7,3.3992,0.377142973,-0.415980399,1,0,0,next_trial_button,0,32,32,41,1,beach,invisiblesun,yesclouds,5,"1248.4394506866417,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,9,1.9661,0.389176316,-0.412311954,1,0,0,next_trial_button,0,33,33,27,1,beach,visiblesun,yesclouds,3,"752.8089887640449,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,4,4.391,0.375743234,-0.433801676,1,0,0,next_trial_button,0,34,34,8,1,beach,invisiblesun,noclouds,1,"1215.1898734177216,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,3,2.2975,0.417145066,-0.388758545,1,0,0,next_trial_button,0,35,35,35,1,beach,visiblesun,yesclouds,4,"750,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,2,2.5823,0.365601981,-0.416344982,1,0,0,next_trial_button,0,36,36,40,1,beach,invisiblesun,noclouds,5,"1028.5714285714284,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,7,2.4487,0.337390834,-0.414447719,1,0,0,next_trial_button,0,37,37,20,1,landscape,invisiblesun,noclouds,2,"755.192878338279,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,8,2.8473,0.350491769,-0.410691267,1,0,0,next_trial_button,0,38,38,73,1,beach,invisiblesun,yesclouds,9,"1028.5714285714284,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,6,2.2644,0.361427176,-0.394284435,1,0,0,next_trial_button,0,39,39,46,1,landscape,visiblesun,noclouds,5,"750,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,9,2.1814,0.385087193,-0.412690313,1,0,0,next_trial_button,0,40,40,14,1,landscape,visiblesun,noclouds,1,"745.9919839679359,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,9,2.7802,0.404882115,-0.436449149,1,0,0,next_trial_button,0,41,41,53,1,landscape,invisiblesun,yesclouds,6,"750.0695023630803,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,4,2.0144,0.329331636,-0.388731341,1,0,0,next_trial_button,0,42,42,0,1,beach,invisiblesun,noclouds,0,"750,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,7,2.86,0.410872396,-0.407725656,1,0,0,next_trial_button,0,43,43,74,1,beach,visiblesun,noclouds,9,"1028.5714285714284,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,6,8.3979,0.376523321,-0.41565139,1,0,0,next_trial_button,0,44,44,72,1,beach,invisiblesun,noclouds,9,"888.8888888888888,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,3,2.5598,0.459637858,-0.414055931,1,0,0,next_trial_button,0,45,45,62,1,landscape,visiblesun,noclouds,7,"417.42389822807814,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,6,2.4803,0.358770461,-0.41831293,1,0,0,next_trial_button,0,46,46,33,1,beach,invisiblesun,yesclouds,4,"751.5473032714411,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,3,2.6621,0.351947661,-0.420924421,1,0,0,next_trial_button,0,47,47,70,1,landscape,visiblesun,noclouds,8,"666.6666666666666,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,3,3.5305,0.53005964,-0.438693615,1,0,0,next_trial_button,0,48,48,56,1,beach,invisiblesun,noclouds,7,"1028.5714285714284,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,1,1.7631,0.337775879,-0.419696568,1,0,0,next_trial_button,0,49,49,28,1,landscape,invisiblesun,noclouds,3,"888.8888888888888,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,7,2.7984,0.349627976,-0.434378488,1,0,0,next_trial_button,0,50,50,58,1,beach,visiblesun,noclouds,7,"1028.5714285714284,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,9,3.2002,0.358861026,-0.420718994,1,0,0,next_trial_button,0,51,51,4,1,landscape,invisiblesun,noclouds,0,"1276.9171185127807,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,9,2.6514,0.386998117,-0.422683803,1,0,0,next_trial_button,0,52,52,69,1,landscape,invisiblesun,yesclouds,8,"750,500",
,,,,,,,de,de,de,m,22,,2021-08-05_16h49.15.886,online_experiment,2021.1.4,MacIntel,60.0024001,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",1680,830,1680,1050,,,,,,,,4,6.0293,0.347918643,-0.397928467,1,0,0,next_trial_button,0,53,53,57,1,beach,invisiblesun,yesclouds,7,"749.707488299532,500",
