language_mouse.x,language_mouse.y,language_mouse.leftButton,language_mouse.midButton,language_mouse.rightButton,language_mouse.time,language_mouse.clicked_name,nationality,mother_tongue,homeland,gender,age,email,date,expName,psychopyVersion,OS,frameRate,fbclid,cancel_experiment,cancel_reasons,client_agent_information,windowWidth,windowHeight,xRes,yRes,start_exp_mouse.x,start_exp_mouse.y,start_exp_mouse.leftButton,start_exp_mouse.midButton,start_exp_mouse.rightButton,start_exp_mouse.time,start_exp_mouse.clicked_name,rating_slider.response,rating_slider.rt,next_trial_mouse.x,next_trial_mouse.y,next_trial_mouse.leftButton,next_trial_mouse.midButton,next_trial_mouse.rightButton,next_trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,environment,sunVisibility,cloudVisibility,imageId,imgSize,globalClockTime
0.305555573,-0.256481549,1,0,0,2.2495,gr_flag,gr,gr,gr,m,23,,2021-09-01_14h24.02.334,online_experiment,2021.1.4,Win32,60.92731371,IwAR3ZnVseLOoRoV1xIlfDQjl1Nkx8REq0PDeZFTBDY8chvQapkzQsdpMDPYY,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1536,722,1536,864,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,gr,gr,gr,m,23,,2021-09-01_14h24.02.334,online_experiment,2021.1.4,Win32,60.92731371,IwAR3ZnVseLOoRoV1xIlfDQjl1Nkx8REq0PDeZFTBDY8chvQapkzQsdpMDPYY,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1536,722,1536,864,0.02500007,-0.388888902,1,0,0,11.5206,cont_gr,5,9.988,0.440740761,-0.437037108,1,0,0,next_trial_button,0,0,0,75,1,beach,visiblesun,yesclouds,9,"1029.6010296010297,500",
,,,,,,,gr,gr,gr,m,23,,2021-09-01_14h24.02.334,online_experiment,2021.1.4,Win32,60.92731371,IwAR3ZnVseLOoRoV1xIlfDQjl1Nkx8REq0PDeZFTBDY8chvQapkzQsdpMDPYY,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1536,722,1536,864,,,,,,,,6,3.4834,0.404629649,-0.398148162,1,0,0,next_trial_button,0,1,1,18,1,beach,visiblesun,noclouds,2,"666.6666666666666,500",
,,,,,,,gr,gr,gr,m,23,,2021-09-01_14h24.02.334,online_experiment,2021.1.4,Win32,60.92731371,IwAR3ZnVseLOoRoV1xIlfDQjl1Nkx8REq0PDeZFTBDY8chvQapkzQsdpMDPYY,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1536,722,1536,864,,,,,,,,3,4.0603,0.444444464,-0.394444458,1,0,0,next_trial_button,0,2,2,48,1,beach,invisiblesun,noclouds,6,"1028.5714285714284,500",
,,,,,,,gr,gr,gr,m,23,,2021-09-01_14h24.02.334,online_experiment,2021.1.4,Win32,60.92731371,IwAR3ZnVseLOoRoV1xIlfDQjl1Nkx8REq0PDeZFTBDY8chvQapkzQsdpMDPYY,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1536,722,1536,864,,,,,,,,6,4.1668,0.369444576,-0.434259273,1,0,0,next_trial_button,0,3,3,35,1,beach,visiblesun,yesclouds,4,"750,500",
,,,,,,,gr,gr,gr,m,23,,2021-09-01_14h24.02.334,online_experiment,2021.1.4,Win32,60.92731371,IwAR3ZnVseLOoRoV1xIlfDQjl1Nkx8REq0PDeZFTBDY8chvQapkzQsdpMDPYY,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1536,722,1536,864,,,,,,,,2,2.3856,0.437037057,-0.431481495,1,0,0,next_trial_button,0,4,4,79,1,landscape,visiblesun,yesclouds,9,"1028.5714285714284,500",
,,,,,,,gr,gr,gr,m,23,,2021-09-01_14h24.02.334,online_experiment,2021.1.4,Win32,60.92731371,IwAR3ZnVseLOoRoV1xIlfDQjl1Nkx8REq0PDeZFTBDY8chvQapkzQsdpMDPYY,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1536,722,1536,864,,,,,,,,2,2.2542,0.435185205,-0.389814828,1,0,0,next_trial_button,0,5,5,44,1,landscape,invisiblesun,noclouds,5,"666.6666666666666,500",
,,,,,,,gr,gr,gr,m,23,,2021-09-01_14h24.02.334,online_experiment,2021.1.4,Win32,60.92731371,IwAR3ZnVseLOoRoV1xIlfDQjl1Nkx8REq0PDeZFTBDY8chvQapkzQsdpMDPYY,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1536,722,1536,864,,,,,,,,5,3.5721,0.423148168,-0.436111125,1,0,0,next_trial_button,0,6,6,40,1,beach,invisiblesun,noclouds,5,"1028.5714285714284,500",
,,,,,,,gr,gr,gr,m,23,,2021-09-01_14h24.02.334,online_experiment,2021.1.4,Win32,60.92731371,IwAR3ZnVseLOoRoV1xIlfDQjl1Nkx8REq0PDeZFTBDY8chvQapkzQsdpMDPYY,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1536,722,1536,864,,,,,,,,2,2.1954,0.362037056,-0.402777791,1,0,0,next_trial_button,0,7,7,66,1,beach,visiblesun,noclouds,8,"1028.5714285714284,500",
,,,,,,,gr,gr,gr,m,23,,2021-09-01_14h24.02.334,online_experiment,2021.1.4,Win32,60.92731371,IwAR3ZnVseLOoRoV1xIlfDQjl1Nkx8REq0PDeZFTBDY8chvQapkzQsdpMDPYY,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1536,722,1536,864,,,,,,,,7,2.9854,0.353703722,-0.384259272,1,0,0,next_trial_button,0,8,8,65,1,beach,invisiblesun,yesclouds,8,"750,500",
