language_mouse.x,language_mouse.y,language_mouse.leftButton,language_mouse.midButton,language_mouse.rightButton,language_mouse.time,language_mouse.clicked_name,nationality,mother_tongue,homeland,gender,age,email,date,expName,psychopyVersion,OS,frameRate,cancel_experiment,cancel_reasons,client_agent_information,windowWidth,windowHeight,xRes,yRes,start_exp_mouse.x,start_exp_mouse.y,start_exp_mouse.leftButton,start_exp_mouse.midButton,start_exp_mouse.rightButton,start_exp_mouse.time,start_exp_mouse.clicked_name,rating_slider.response,rating_slider.rt,next_trial_mouse.x,next_trial_mouse.y,next_trial_mouse.leftButton,next_trial_mouse.midButton,next_trial_mouse.rightButton,next_trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,environment,sunVisibility,cloudVisibility,imageId,imgSize,globalClockTime
-0.319444444,-0.173148148,1,0,0,0.5366,de_flag,multiple,gr,de,f,28,,2021-08-06_11h45.15.491,online_experiment,2021.1.4,Win32,60.61708189,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.54",1722,959,1920,1080,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,multiple,gr,de,f,28,,2021-08-06_11h45.15.491,online_experiment,2021.1.4,Win32,60.61708189,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.54",1722,959,1920,1080,0.006481481,-0.42962963,1,0,0,1.1842,cont_gr,9,2.8834,0.369444444,-0.417592593,1,0,0,next_trial_button,0,0,0,57,1,beach,invisiblesun,yesclouds,7,"749.707488299532,500",
,,,,,,,multiple,gr,de,f,28,,2021-08-06_11h45.15.491,online_experiment,2021.1.4,Win32,60.61708189,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.54",1722,959,1920,1080,,,,,,,,8,2.5047,0.424074074,-0.422222222,1,0,0,next_trial_button,0,1,1,61,1,landscape,invisiblesun,yesclouds,7,"500,500",
,,,,,,,multiple,gr,de,f,28,,2021-08-06_11h45.15.491,online_experiment,2021.1.4,Win32,60.61708189,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.54",1722,959,1920,1080,,,,,,,,7,2.3561,0.401851852,-0.410185185,1,0,0,next_trial_button,0,2,2,54,1,landscape,visiblesun,noclouds,6,"695.0043821209465,500",
,,,,,,,multiple,gr,de,f,28,,2021-08-06_11h45.15.491,online_experiment,2021.1.4,Win32,60.61708189,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.54",1722,959,1920,1080,,,,,,,,9,1.7384,0.366666667,-0.408333333,1,0,0,next_trial_button,0,3,3,35,1,beach,visiblesun,yesclouds,4,"750,500",
,,,,,,,multiple,gr,de,f,28,,2021-08-06_11h45.15.491,online_experiment,2021.1.4,Win32,60.61708189,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.54",1722,959,1920,1080,,,,,,,,9,1.5933,0.330555556,-0.408333333,1,0,0,next_trial_button,0,4,4,11,1,beach,visiblesun,yesclouds,1,"989.8132427843803,500",
,,,,,,,multiple,gr,de,f,28,,2021-08-06_11h45.15.491,online_experiment,2021.1.4,Win32,60.61708189,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.54",1722,959,1920,1080,,,,,,,,9,1.595,0.375,-0.402777778,1,0,0,next_trial_button,0,5,5,58,1,beach,visiblesun,noclouds,7,"1028.5714285714284,500",
,,,,,,,multiple,gr,de,f,28,,2021-08-06_11h45.15.491,online_experiment,2021.1.4,Win32,60.61708189,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.54",1722,959,1920,1080,,,,,,,,9,1.67,0.391666667,-0.411111111,1,0,0,next_trial_button,0,6,6,65,1,beach,invisiblesun,yesclouds,8,"750,500",
,,,,,,,multiple,gr,de,f,28,,2021-08-06_11h45.15.491,online_experiment,2021.1.4,Win32,60.61708189,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.54",1722,959,1920,1080,,,,,,,,9,1.574,0.352777778,-0.412037037,1,0,0,next_trial_button,0,7,7,40,1,beach,invisiblesun,noclouds,5,"1028.5714285714284,500",
,,,,,,,multiple,gr,de,f,28,,2021-08-06_11h45.15.491,online_experiment,2021.1.4,Win32,60.61708189,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.54",1722,959,1920,1080,,,,,,,,10,1.6206,0.325,-0.399074074,1,0,0,next_trial_button,0,8,8,33,1,beach,invisiblesun,yesclouds,4,"751.5473032714411,500",
