language_mouse.x,language_mouse.y,language_mouse.leftButton,language_mouse.midButton,language_mouse.rightButton,language_mouse.time,language_mouse.clicked_name,nationality,mother_tongue,homeland,gender,age,email,date,expName,psychopyVersion,OS,frameRate,fbclid,cancel_experiment,cancel_reasons,client_agent_information,windowWidth,windowHeight,xRes,yRes,start_exp_mouse.x,start_exp_mouse.y,start_exp_mouse.leftButton,start_exp_mouse.midButton,start_exp_mouse.rightButton,start_exp_mouse.time,start_exp_mouse.clicked_name,rating_slider.response,rating_slider.rt,next_trial_mouse.x,next_trial_mouse.y,next_trial_mouse.leftButton,next_trial_mouse.midButton,next_trial_mouse.rightButton,next_trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,environment,sunVisibility,cloudVisibility,imageId,imgSize,globalClockTime
0.268518519,-0.230555556,1,0,0,2.0542,gr_flag,gr,gr,gr,m,23,,2021-08-31_16h55.49.830,online_experiment,2021.1.4,Win32,74.92320372,IwAR0tkkLxBt0EWEbW7lzs3rpfI6yBhqf4tfl0Zyw4j8IO9wr98pDdWnEA8a0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1920,937,1920,1080,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,gr,gr,gr,m,23,,2021-08-31_16h55.49.830,online_experiment,2021.1.4,Win32,74.92320372,IwAR0tkkLxBt0EWEbW7lzs3rpfI6yBhqf4tfl0Zyw4j8IO9wr98pDdWnEA8a0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1920,937,1920,1080,0.022411953,-0.382604055,1,0,0,9.5366,cont_gr,4,7.2771,0.441835646,-0.424226254,1,0,0,next_trial_button,0,0,0,65,1,beach,invisiblesun,yesclouds,8,"750,500",
,,,,,,,gr,gr,gr,m,23,,2021-08-31_16h55.49.830,online_experiment,2021.1.4,Win32,74.92320372,IwAR0tkkLxBt0EWEbW7lzs3rpfI6yBhqf4tfl0Zyw4j8IO9wr98pDdWnEA8a0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1920,937,1920,1080,,,,,,,,6,3.3468,0.434364995,-0.405016009,1,0,0,next_trial_button,0,1,1,41,1,beach,invisiblesun,yesclouds,5,"1248.4394506866417,500",
,,,,,,,gr,gr,gr,m,23,,2021-08-31_16h55.49.830,online_experiment,2021.1.4,Win32,74.92320372,IwAR0tkkLxBt0EWEbW7lzs3rpfI6yBhqf4tfl0Zyw4j8IO9wr98pDdWnEA8a0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1920,937,1920,1080,,,,,,,,7,2.0356,0.351120598,-0.434898613,1,0,0,next_trial_button,0,2,2,8,1,beach,invisiblesun,noclouds,1,"1215.1898734177216,500",
,,,,,,,gr,gr,gr,m,23,,2021-08-31_16h55.49.830,online_experiment,2021.1.4,Win32,74.92320372,IwAR0tkkLxBt0EWEbW7lzs3rpfI6yBhqf4tfl0Zyw4j8IO9wr98pDdWnEA8a0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1920,937,1920,1080,,,,,,,,4,2.1404,0.334044824,-0.421024546,1,0,0,next_trial_button,0,3,3,42,1,beach,visiblesun,noclouds,5,"834.4594594594595,500",
,,,,,,,gr,gr,gr,m,23,,2021-08-31_16h55.49.830,online_experiment,2021.1.4,Win32,74.92320372,IwAR0tkkLxBt0EWEbW7lzs3rpfI6yBhqf4tfl0Zyw4j8IO9wr98pDdWnEA8a0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1920,937,1920,1080,,,,,,,,4,1.733,0.361792956,-0.403948773,1,0,0,next_trial_button,0,4,4,66,1,beach,visiblesun,noclouds,8,"1028.5714285714284,500",
,,,,,,,gr,gr,gr,m,23,,2021-08-31_16h55.49.830,online_experiment,2021.1.4,Win32,74.92320372,IwAR0tkkLxBt0EWEbW7lzs3rpfI6yBhqf4tfl0Zyw4j8IO9wr98pDdWnEA8a0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1920,937,1920,1080,,,,,,,,5,3.6993,0.363927428,-0.409284952,1,0,0,next_trial_button,0,5,5,61,1,landscape,invisiblesun,yesclouds,7,"500,500",
,,,,,,,gr,gr,gr,m,23,,2021-08-31_16h55.49.830,online_experiment,2021.1.4,Win32,74.92320372,IwAR0tkkLxBt0EWEbW7lzs3rpfI6yBhqf4tfl0Zyw4j8IO9wr98pDdWnEA8a0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1920,937,1920,1080,,,,,,,,1,2.2277,0.448239061,-0.422091782,1,0,0,next_trial_button,0,6,6,75,1,beach,visiblesun,yesclouds,9,"1029.6010296010297,500",
,,,,,,,gr,gr,gr,m,23,,2021-08-31_16h55.49.830,online_experiment,2021.1.4,Win32,74.92320372,IwAR0tkkLxBt0EWEbW7lzs3rpfI6yBhqf4tfl0Zyw4j8IO9wr98pDdWnEA8a0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1920,937,1920,1080,,,,,,,,1,1.508,0.351120598,-0.432764141,1,0,0,next_trial_button,0,7,7,73,1,beach,invisiblesun,yesclouds,9,"1028.5714285714284,500",
,,,,,,,gr,gr,gr,m,23,,2021-08-31_16h55.49.830,online_experiment,2021.1.4,Win32,74.92320372,IwAR0tkkLxBt0EWEbW7lzs3rpfI6yBhqf4tfl0Zyw4j8IO9wr98pDdWnEA8a0,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1920,937,1920,1080,,,,,,,,3,2.2487,0.350053362,-0.413553895,1,0,0,next_trial_button,0,8,8,28,1,landscape,invisiblesun,noclouds,3,"888.8888888888888,500",
