language_mouse.x,language_mouse.y,language_mouse.leftButton,language_mouse.midButton,language_mouse.rightButton,language_mouse.time,language_mouse.clicked_name,nationality,mother_tongue,homeland,gender,age,email,date,expName,psychopyVersion,OS,frameRate,cancel_experiment,cancel_reasons,client_agent_information,windowWidth,windowHeight,xRes,yRes,start_exp_mouse.x,start_exp_mouse.y,start_exp_mouse.leftButton,start_exp_mouse.midButton,start_exp_mouse.rightButton,start_exp_mouse.time,start_exp_mouse.clicked_name,rating_slider.response,rating_slider.rt,next_trial_mouse.x,next_trial_mouse.y,next_trial_mouse.leftButton,next_trial_mouse.midButton,next_trial_mouse.rightButton,next_trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,environment,sunVisibility,cloudVisibility,imageId,imgSize,globalClockTime
-0.353051215,-0.197708333,1,0,0,5.3995,de_flag,de,de,de,f,25,,2021-08-07_18h45.41.256,online_experiment,2021.1.4,MacIntel,59.99880002,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1440,740,1440,900,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,de,de,de,f,25,,2021-08-07_18h45.41.256,online_experiment,2021.1.4,MacIntel,59.99880002,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1440,740,1440,900,,,,,,,,7,3.8814,0.381280382,-0.409644097,1,0,0,next_trial_button,0,32,32,14,1,landscape,visiblesun,noclouds,1,"745.9919839679359,500",
,,,,,,,de,de,de,f,25,,2021-08-07_18h45.41.256,online_experiment,2021.1.4,MacIntel,59.99880002,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1440,740,1440,900,,,,,,,,8,2.6375,0.424960938,-0.422269965,1,0,0,next_trial_button,0,33,33,47,1,landscape,visiblesun,yesclouds,5,"666.6666666666666,500",
,,,,,,,de,de,de,f,25,,2021-08-07_18h45.41.256,online_experiment,2021.1.4,MacIntel,59.99880002,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1440,740,1440,900,,,,,,,,6,2.6895,0.403506944,-0.403385417,1,0,0,next_trial_button,0,34,34,62,1,landscape,visiblesun,noclouds,7,"417.42389822807814,500",
,,,,,,,de,de,de,f,25,,2021-08-07_18h45.41.256,online_experiment,2021.1.4,MacIntel,59.99880002,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1440,740,1440,900,,,,,,,,8,7.3608,0.4284375,-0.421206597,1,0,0,next_trial_button,0,35,35,73,1,beach,invisiblesun,yesclouds,9,"1028.5714285714284,500",
,,,,,,,de,de,de,f,25,,2021-08-07_18h45.41.256,online_experiment,2021.1.4,MacIntel,59.99880002,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1440,740,1440,900,,,,,,,,4,3.1348,0.365381944,-0.410269097,1,0,0,next_trial_button,0,36,36,69,1,landscape,invisiblesun,yesclouds,8,"750,500",
,,,,,,,de,de,de,f,25,,2021-08-07_18h45.41.256,online_experiment,2021.1.4,MacIntel,59.99880002,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1440,740,1440,900,,,,,,,,2,3.7279,0.417686632,-0.414144965,1,0,0,next_trial_button,0,37,37,63,1,landscape,visiblesun,yesclouds,7,"331.94444444444446,500",
,,,,,,,de,de,de,f,25,,2021-08-07_18h45.41.256,online_experiment,2021.1.4,MacIntel,59.99880002,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1440,740,1440,900,,,,,,,,7,3.5381,0.432625868,-0.406592882,1,0,0,next_trial_button,0,38,38,19,1,beach,visiblesun,yesclouds,2,"770.1393095093882,500",
,,,,,,,de,de,de,f,25,,2021-08-07_18h45.41.256,online_experiment,2021.1.4,MacIntel,59.99880002,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1440,740,1440,900,,,,,,,,8,4.4099,0.418038194,-0.411449653,1,0,0,next_trial_button,0,39,39,34,1,beach,visiblesun,noclouds,4,"749.6251874062968,500",
,,,,,,,de,de,de,f,25,,2021-08-07_18h45.41.256,online_experiment,2021.1.4,MacIntel,59.99880002,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1440,740,1440,900,,,,,,,,5,4.9122,0.366631944,-0.411788194,1,0,0,next_trial_button,0,40,40,6,1,landscape,visiblesun,noclouds,0,"1413.8005159071367,500",
,,,,,,,de,de,de,f,25,,2021-08-07_18h45.41.256,online_experiment,2021.1.4,MacIntel,59.99880002,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1440,740,1440,900,,,,,,,,7,2.6715,0.338246528,-0.440438368,1,0,0,next_trial_button,0,41,41,40,1,beach,invisiblesun,noclouds,5,"1028.5714285714284,500",
,,,,,,,de,de,de,f,25,,2021-08-07_18h45.41.256,online_experiment,2021.1.4,MacIntel,59.99880002,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1440,740,1440,900,,,,,,,,4,2.2441,0.348372396,-0.378736979,1,0,0,next_trial_button,0,42,42,77,1,landscape,invisiblesun,yesclouds,9,"888.8888888888888,500",
,,,,,,,de,de,de,f,25,,2021-08-07_18h45.41.256,online_experiment,2021.1.4,MacIntel,59.99880002,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1440,740,1440,900,,,,,,,,8,1.8443,0.474930556,-0.421601563,1,0,0,next_trial_button,0,43,43,4,1,landscape,invisiblesun,noclouds,0,"1276.9171185127807,500",
,,,,,,,de,de,de,f,25,,2021-08-07_18h45.41.256,online_experiment,2021.1.4,MacIntel,59.99880002,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1440,740,1440,900,,,,,,,,4,2.4788,0.415694444,-0.403715278,1,0,0,next_trial_button,0,44,44,79,1,landscape,visiblesun,yesclouds,9,"1028.5714285714284,500",
,,,,,,,de,de,de,f,25,,2021-08-07_18h45.41.256,online_experiment,2021.1.4,MacIntel,59.99880002,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1440,740,1440,900,,,,,,,,8,2.7911,0.358923611,-0.387612847,1,0,0,next_trial_button,0,45,45,53,1,landscape,invisiblesun,yesclouds,6,"750.0695023630803,500",
,,,,,,,de,de,de,f,25,,2021-08-07_18h45.41.256,online_experiment,2021.1.4,MacIntel,59.99880002,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1440,740,1440,900,,,,,,,,7,4.1593,0.302070312,-0.412126736,1,0,0,next_trial_button,0,46,46,26,1,beach,visiblesun,noclouds,3,"888.8888888888888,500",
,,,,,,,de,de,de,f,25,,2021-08-07_18h45.41.256,online_experiment,2021.1.4,MacIntel,59.99880002,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1440,740,1440,900,,,,,,,,6,4.796,0.362539063,-0.405707465,1,0,0,next_trial_button,0,47,47,58,1,beach,visiblesun,noclouds,7,"1028.5714285714284,500",
,,,,,,,de,de,de,f,25,,2021-08-07_18h45.41.256,online_experiment,2021.1.4,MacIntel,59.99880002,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1440,740,1440,900,,,,,,,,7,2.5932,0.351684028,-0.410043403,1,0,0,next_trial_button,0,48,48,15,1,landscape,visiblesun,yesclouds,1,"333.3333333333333,500",
,,,,,,,de,de,de,f,25,,2021-08-07_18h45.41.256,online_experiment,2021.1.4,MacIntel,59.99880002,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1440,740,1440,900,,,,,,,,6,2.4763,0.346480035,-0.419982639,1,0,0,next_trial_button,0,49,49,25,1,beach,invisiblesun,yesclouds,3,"750.4690431519699,500",
,,,,,,,de,de,de,f,25,,2021-08-07_18h45.41.256,online_experiment,2021.1.4,MacIntel,59.99880002,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1440,740,1440,900,,,,,,,,4,2.1769,0.373190104,-0.42390191,1,0,0,next_trial_button,0,50,50,70,1,landscape,visiblesun,noclouds,8,"666.6666666666666,500",
,,,,,,,de,de,de,f,25,,2021-08-07_18h45.41.256,online_experiment,2021.1.4,MacIntel,59.99880002,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1440,740,1440,900,,,,,,,,2,2.013,0.348706597,-0.433020833,1,0,0,next_trial_button,0,51,51,7,1,landscape,visiblesun,yesclouds,0,"743.421052631579,500",
,,,,,,,de,de,de,f,25,,2021-08-07_18h45.41.256,online_experiment,2021.1.4,MacIntel,59.99880002,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1440,740,1440,900,,,,,,,,2,2.2761,0.391362847,-0.405447049,1,0,0,next_trial_button,0,52,52,68,1,landscape,invisiblesun,noclouds,8,"666.6666666666666,500",
,,,,,,,de,de,de,f,25,,2021-08-07_18h45.41.256,online_experiment,2021.1.4,MacIntel,59.99880002,FALSE,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1440,740,1440,900,,,,,,,,7,1.7769,0.384934896,-0.402526042,1,0,0,next_trial_button,0,53,53,9,1,beach,invisiblesun,yesclouds,1,"750,500",
