language_mouse.x,language_mouse.y,language_mouse.leftButton,language_mouse.midButton,language_mouse.rightButton,language_mouse.time,language_mouse.clicked_name,nationality,mother_tongue,homeland,gender,age,email,date,expName,psychopyVersion,OS,frameRate,cancel_experiment,cancel_reasons,client_agent_information,windowWidth,windowHeight,xRes,yRes,start_exp_mouse.x,start_exp_mouse.y,start_exp_mouse.leftButton,start_exp_mouse.midButton,start_exp_mouse.rightButton,start_exp_mouse.time,start_exp_mouse.clicked_name,rating_slider.response,rating_slider.rt,next_trial_mouse.x,next_trial_mouse.y,next_trial_mouse.leftButton,next_trial_mouse.midButton,next_trial_mouse.rightButton,next_trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,environment,sunVisibility,cloudVisibility,imageId,imgSize,globalClockTime
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,5,7.482,0.375925926,-0.416666667,1,0,0,next_trial_button,0,17,17,15,1,landscape,visiblesun,yesclouds,1,"333.3333333333333,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,8,2.645,0.355555556,-0.426851852,1,0,0,next_trial_button,0,18,18,45,1,landscape,invisiblesun,yesclouds,5,"749.6251874062968,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,2,3.193,0.444444444,-0.39537037,1,0,0,next_trial_button,0,19,19,7,1,landscape,visiblesun,yesclouds,0,"743.421052631579,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,2.818,0.35462963,-0.421296296,1,0,0,next_trial_button,0,20,20,8,1,beach,invisiblesun,noclouds,1,"1215.1898734177216,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,2.818,0.372222222,-0.412962963,1,0,0,next_trial_button,0,21,21,9,1,beach,invisiblesun,yesclouds,1,"750,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,3.528,0.427777778,-0.431481481,1,0,0,next_trial_button,0,22,22,62,1,landscape,visiblesun,noclouds,7,"417.42389822807814,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,3.386,0.434259259,-0.414814815,1,0,0,next_trial_button,0,23,23,60,1,landscape,invisiblesun,noclouds,7,"666.7268134247564,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,2,9.268,0.375925926,-0.409259259,1,0,0,next_trial_button,0,24,24,24,1,beach,invisiblesun,noclouds,3,"750.089190153407,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,2,4.834,0.467592593,-0.427777778,1,0,0,next_trial_button,0,25,25,69,1,landscape,invisiblesun,yesclouds,8,"750,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,2,2.923,0.356481481,-0.415740741,1,0,0,next_trial_button,0,26,26,21,1,landscape,invisiblesun,yesclouds,2,"750,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,8,7.299,0.34537037,-0.418518519,1,0,0,next_trial_button,0,27,27,53,1,landscape,invisiblesun,yesclouds,6,"750.0695023630803,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,2.441,0.464814815,-0.413888889,1,0,0,next_trial_button,0,28,28,30,1,landscape,visiblesun,noclouds,3,"346.3035019455253,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,3,3.074,0.373148148,-0.400925926,1,0,0,next_trial_button,0,29,29,5,1,landscape,invisiblesun,yesclouds,0,"750.4690431519699,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,2,2.725,0.377777778,-0.414814815,1,0,0,next_trial_button,0,30,30,13,1,landscape,invisiblesun,yesclouds,1,"783.1192660550458,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,4,8.689,0.380555556,-0.431481481,1,0,0,next_trial_button,0,31,31,64,1,beach,invisiblesun,noclouds,8,"1028.5714285714284,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,4,5.55,0.375925926,-0.403703704,1,0,0,next_trial_button,0,32,32,32,1,beach,invisiblesun,noclouds,4,"750,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,5,4.547,0.360185185,-0.399074074,1,0,0,next_trial_button,0,33,33,42,1,beach,visiblesun,noclouds,5,"834.4594594594595,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,3,3.355,0.35,-0.394444444,1,0,0,next_trial_button,0,34,34,44,1,landscape,invisiblesun,noclouds,5,"666.6666666666666,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,5,7.376,0.323148148,-0.408333333,1,0,0,next_trial_button,0,35,35,73,1,beach,invisiblesun,yesclouds,9,"1028.5714285714284,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,7,5.614,0.382407407,-0.412962963,1,0,0,next_trial_button,0,36,36,11,1,beach,visiblesun,yesclouds,1,"989.8132427843803,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,10,3.834,0.344444444,-0.422222222,1,0,0,next_trial_button,0,37,37,37,1,landscape,invisiblesun,yesclouds,4,"669.4214876033058,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,3.133,0.346296296,-0.401851852,1,0,0,next_trial_button,0,38,38,38,1,landscape,visiblesun,noclouds,4,"733.3333333333333,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,5,7.553,0.366666667,-0.407407407,1,0,0,next_trial_button,0,39,39,72,1,beach,invisiblesun,noclouds,9,"888.8888888888888,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,4,3.417,0.344444444,-0.396296296,1,0,0,next_trial_button,0,40,40,59,1,beach,visiblesun,yesclouds,7,"888.9689978370584,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,4.139,0.451851852,-0.392592593,1,0,0,next_trial_button,0,41,41,36,1,landscape,invisiblesun,noclouds,4,"281.25,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,2.112,0.348148148,-0.400925926,1,0,0,next_trial_button,0,42,42,39,1,landscape,visiblesun,yesclouds,4,"749.7656982193065,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,2.128,0.383333333,-0.416666667,1,0,0,next_trial_button,0,43,43,75,1,beach,visiblesun,yesclouds,9,"1029.6010296010297,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,2.108,0.4,-0.398148148,1,0,0,next_trial_button,0,44,44,23,1,landscape,visiblesun,yesclouds,2,"767.97829036635,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,2,3.163,0.362962963,-0.396296296,1,0,0,next_trial_button,0,45,45,46,1,landscape,visiblesun,noclouds,5,"750,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,4.062,0.364814815,-0.425,1,0,0,next_trial_button,0,46,46,76,1,landscape,invisiblesun,noclouds,9,"1056.6037735849056,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,2.271,0.385185185,-0.435185185,1,0,0,next_trial_button,0,47,47,50,1,beach,visiblesun,noclouds,6,"666.6666666666666,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,2,3.21,0.456481481,-0.400925926,1,0,0,next_trial_button,0,48,48,10,1,beach,visiblesun,noclouds,1,"747.0261697065821,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,6,4.048,0.355555556,-0.42962963,1,0,0,next_trial_button,0,49,49,1,1,beach,invisiblesun,yesclouds,0,"666.6666666666666,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,7,2.956,0.382407407,-0.438888889,1,0,0,next_trial_button,0,50,50,4,1,landscape,invisiblesun,noclouds,0,"1276.9171185127807,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,3,8.323,0.409259259,-0.424074074,1,0,0,next_trial_button,0,51,51,17,1,beach,invisiblesun,yesclouds,2,"684.8635235732011,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,2.739,0.378703704,-0.394444444,1,0,0,next_trial_button,0,52,52,70,1,landscape,visiblesun,noclouds,8,"666.6666666666666,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,7,5.584,0.391666667,-0.402777778,1,0,0,next_trial_button,0,53,53,34,1,beach,visiblesun,noclouds,4,"749.6251874062968,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,2,8.46,0.378703704,-0.413888889,1,0,0,next_trial_button,0,54,54,71,1,landscape,visiblesun,yesclouds,8,"666.6666666666666,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,4.621,0.367592593,-0.421296296,1,0,0,next_trial_button,0,55,55,55,1,landscape,visiblesun,yesclouds,6,"749.8819083608881,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,2.453,0.34537037,-0.421296296,1,0,0,next_trial_button,0,56,56,56,1,beach,invisiblesun,noclouds,7,"1028.5714285714284,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,2.335,0.400925926,-0.430555556,1,0,0,next_trial_button,0,57,57,31,1,landscape,visiblesun,yesclouds,3,"638.0622837370242,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,2,2.779,0.426851852,-0.418518519,1,0,0,next_trial_button,0,58,58,54,1,landscape,visiblesun,noclouds,6,"695.0043821209465,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,2.721,0.37037037,-0.42037037,1,0,0,next_trial_button,0,59,59,74,1,beach,visiblesun,noclouds,9,"1028.5714285714284,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,4,4.383,0.468518519,-0.401851852,1,0,0,next_trial_button,0,60,60,49,1,beach,invisiblesun,yesclouds,6,"858.4474885844749,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,3,3.9,0.362962963,-0.412962963,1,0,0,next_trial_button,0,61,61,43,1,beach,visiblesun,yesclouds,5,"750,500",
,,,,,,,de,de,de,m,38,,2021-08-06_12h02.31.601,online_experiment,2021.1.4,Win32,29.9940012,FALSE,,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1920,958,1920,1080,,,,,,,,1,1.794,0.450925926,-0.4,1,0,0,next_trial_button,0,62,62,51,1,beach,visiblesun,yesclouds,6,"657.1279916753382,500",
