language_mouse.x,language_mouse.y,language_mouse.leftButton,language_mouse.midButton,language_mouse.rightButton,language_mouse.time,language_mouse.clicked_name,nationality,mother_tongue,homeland,gender,age,email,date,expName,psychopyVersion,OS,frameRate,cancel_experiment,cancel_reasons,client_agent_information,windowWidth,windowHeight,xRes,yRes,start_exp_mouse.x,start_exp_mouse.y,start_exp_mouse.leftButton,start_exp_mouse.midButton,start_exp_mouse.rightButton,start_exp_mouse.time,start_exp_mouse.clicked_name,rating_slider.response,rating_slider.rt,next_trial_mouse.x,next_trial_mouse.y,next_trial_mouse.leftButton,next_trial_mouse.midButton,next_trial_mouse.rightButton,next_trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,environment,sunVisibility,cloudVisibility,imageId,imgSize,globalClockTime
-0.341666659,-0.284259327,1,0,0,1.7498,de_flag,de,de,de,m,25,,2021-08-05_23h23.02.319,online_experiment,2021.1.4,Win32,59.62673663,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1536,722,1536,864,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,de,de,de,m,25,,2021-08-05_23h23.02.319,online_experiment,2021.1.4,Win32,59.62673663,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1536,722,1536,864,0.072222237,-0.424074088,1,0,0,7.4507,cont_gr,2,17.4354,0.392592725,-0.411111125,1,0,0,next_trial_button,0,0,0,30,1,landscape,visiblesun,noclouds,3,"346.3035019455253,500",
,,,,,,,de,de,de,m,25,,2021-08-05_23h23.02.319,online_experiment,2021.1.4,Win32,59.62673663,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1536,722,1536,864,,,,,,,,10,5.3058,0.396296315,-0.442592607,1,0,0,next_trial_button,0,1,1,16,1,beach,invisiblesun,noclouds,2,"752.8089887640449,500",
,,,,,,,de,de,de,m,25,,2021-08-05_23h23.02.319,online_experiment,2021.1.4,Win32,59.62673663,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1536,722,1536,864,,,,,,,,4,6.1222,0.437037057,-0.39629631,1,0,0,next_trial_button,0,2,2,8,1,beach,invisiblesun,noclouds,1,"1215.1898734177216,500",
,,,,,,,de,de,de,m,25,,2021-08-05_23h23.02.319,online_experiment,2021.1.4,Win32,59.62673663,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1536,722,1536,864,,,,,,,,8,4.0386,0.365740759,-0.420370384,1,0,0,next_trial_button,0,3,3,59,1,beach,visiblesun,yesclouds,7,"888.9689978370584,500",
,,,,,,,de,de,de,m,25,,2021-08-05_23h23.02.319,online_experiment,2021.1.4,Win32,59.62673663,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1536,722,1536,864,,,,,,,,3,2.6369,0.435185205,-0.389814828,1,0,0,next_trial_button,0,4,4,13,1,landscape,invisiblesun,yesclouds,1,"783.1192660550458,500",
,,,,,,,de,de,de,m,25,,2021-08-05_23h23.02.319,online_experiment,2021.1.4,Win32,59.62673663,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1536,722,1536,864,,,,,,,,6,9.5248,0.362962982,-0.400925939,1,0,0,next_trial_button,0,5,5,54,1,landscape,visiblesun,noclouds,6,"695.0043821209465,500",
,,,,,,,de,de,de,m,25,,2021-08-05_23h23.02.319,online_experiment,2021.1.4,Win32,59.62673663,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1536,722,1536,864,,,,,,,,3,5.4565,0.486111132,-0.425000014,1,0,0,next_trial_button,0,6,6,47,1,landscape,visiblesun,yesclouds,5,"666.6666666666666,500",
,,,,,,,de,de,de,m,25,,2021-08-05_23h23.02.319,online_experiment,2021.1.4,Win32,59.62673663,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1536,722,1536,864,,,,,,,,2,4.6937,0.362037056,-0.371296309,1,0,0,next_trial_button,0,7,7,32,1,beach,invisiblesun,noclouds,4,"750,500",
,,,,,,,de,de,de,m,25,,2021-08-05_23h23.02.319,online_experiment,2021.1.4,Win32,59.62673663,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1536,722,1536,864,,,,,,,,9,4.7872,0.380555574,-0.423148218,1,0,0,next_trial_button,0,8,8,22,1,landscape,visiblesun,noclouds,2,"749.3333333333333,500",
,,,,,,,de,de,de,m,25,,2021-08-05_23h23.02.319,online_experiment,2021.1.4,Win32,59.62673663,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1536,722,1536,864,,,,,,,,8,2.4631,0.411111244,-0.41666668,1,0,0,next_trial_button,0,9,9,43,1,beach,visiblesun,yesclouds,5,"750,500",
,,,,,,,de,de,de,m,25,,2021-08-05_23h23.02.319,online_experiment,2021.1.4,Win32,59.62673663,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1536,722,1536,864,,,,,,,,10,3.6874,0.442592612,-0.414814828,1,0,0,next_trial_button,0,10,10,61,1,landscape,invisiblesun,yesclouds,7,"500,500",
,,,,,,,de,de,de,m,25,,2021-08-05_23h23.02.319,online_experiment,2021.1.4,Win32,59.62673663,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",1536,722,1536,864,,,,,,,,10,2.844,0.337962981,-0.409259329,1,0,0,next_trial_button,0,11,11,46,1,landscape,visiblesun,noclouds,5,"750,500",
