language_mouse.x,language_mouse.y,language_mouse.leftButton,language_mouse.midButton,language_mouse.rightButton,language_mouse.time,language_mouse.clicked_name,nationality,mother_tongue,homeland,gender,age,email,date,expName,psychopyVersion,OS,frameRate,fbclid,cancel_experiment,cancel_reasons,client_agent_information,windowWidth,windowHeight,xRes,yRes,start_exp_mouse.x,start_exp_mouse.y,start_exp_mouse.leftButton,start_exp_mouse.midButton,start_exp_mouse.rightButton,start_exp_mouse.time,start_exp_mouse.clicked_name,rating_slider.response,rating_slider.rt,next_trial_mouse.x,next_trial_mouse.y,next_trial_mouse.leftButton,next_trial_mouse.midButton,next_trial_mouse.rightButton,next_trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,environment,sunVisibility,cloudVisibility,imageId,imgSize,globalClockTime
0.37109375,-0.25,1,0,0,1.5359,gr_flag,gr,gr,gr,x,24,,2021-08-31_18h56.08.354,online_experiment,2021.1.4,Win32,60.26637739,IwAR0jy4gmrDscK2QTMOGg4w8WOcV8xDrHMZo9J9tbTFLuSXHjF8rMjROZhFA,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,625,1366,768,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,gr,gr,gr,x,24,,2021-08-31_18h56.08.354,online_experiment,2021.1.4,Win32,60.26637739,IwAR0jy4gmrDscK2QTMOGg4w8WOcV8xDrHMZo9J9tbTFLuSXHjF8rMjROZhFA,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,625,1366,768,0.0546875,-0.446614583,1,0,0,9.8525,start_button,8,15.3293,0.459635417,-0.427083333,1,0,0,next_trial_button,0,0,0,17,1,beach,invisiblesun,yesclouds,2,"684.8635235732011,500",
,,,,,,,gr,gr,gr,x,24,,2021-08-31_18h56.08.354,online_experiment,2021.1.4,Win32,60.26637739,IwAR0jy4gmrDscK2QTMOGg4w8WOcV8xDrHMZo9J9tbTFLuSXHjF8rMjROZhFA,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,625,1366,768,,,,,,,,8,5.7739,0.470052083,-0.430989583,1,0,0,next_trial_button,0,1,1,22,1,landscape,visiblesun,noclouds,2,"749.3333333333333,500",
,,,,,,,gr,gr,gr,x,24,,2021-08-31_18h56.08.354,online_experiment,2021.1.4,Win32,60.26637739,IwAR0jy4gmrDscK2QTMOGg4w8WOcV8xDrHMZo9J9tbTFLuSXHjF8rMjROZhFA,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,625,1366,768,,,,,,,,5,10.3669,0.438802083,-0.424479167,1,0,0,next_trial_button,0,2,2,74,1,beach,visiblesun,noclouds,9,"1028.5714285714284,500",
,,,,,,,gr,gr,gr,x,24,,2021-08-31_18h56.08.354,online_experiment,2021.1.4,Win32,60.26637739,IwAR0jy4gmrDscK2QTMOGg4w8WOcV8xDrHMZo9J9tbTFLuSXHjF8rMjROZhFA,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,625,1366,768,,,,,,,,7,12.3376,0.407552083,-0.390625,1,0,0,next_trial_button,0,3,3,45,1,landscape,invisiblesun,yesclouds,5,"749.6251874062968,500",
,,,,,,,gr,gr,gr,x,24,,2021-08-31_18h56.08.354,online_experiment,2021.1.4,Win32,60.26637739,IwAR0jy4gmrDscK2QTMOGg4w8WOcV8xDrHMZo9J9tbTFLuSXHjF8rMjROZhFA,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,625,1366,768,,,,,,,,4,6.7567,0.358072917,-0.407552083,1,0,0,next_trial_button,0,4,4,49,1,beach,invisiblesun,yesclouds,6,"858.4474885844749,500",
,,,,,,,gr,gr,gr,x,24,,2021-08-31_18h56.08.354,online_experiment,2021.1.4,Win32,60.26637739,IwAR0jy4gmrDscK2QTMOGg4w8WOcV8xDrHMZo9J9tbTFLuSXHjF8rMjROZhFA,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,625,1366,768,,,,,,,,4,3.3837,0.345052083,-0.403645833,1,0,0,next_trial_button,0,5,5,5,1,landscape,invisiblesun,yesclouds,0,"750.4690431519699,500",
,,,,,,,gr,gr,gr,x,24,,2021-08-31_18h56.08.354,online_experiment,2021.1.4,Win32,60.26637739,IwAR0jy4gmrDscK2QTMOGg4w8WOcV8xDrHMZo9J9tbTFLuSXHjF8rMjROZhFA,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,625,1366,768,,,,,,,,7,14.6135,0.4296875,-0.41015625,1,0,0,next_trial_button,0,6,6,36,1,landscape,invisiblesun,noclouds,4,"281.25,500",
,,,,,,,gr,gr,gr,x,24,,2021-08-31_18h56.08.354,online_experiment,2021.1.4,Win32,60.26637739,IwAR0jy4gmrDscK2QTMOGg4w8WOcV8xDrHMZo9J9tbTFLuSXHjF8rMjROZhFA,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,625,1366,768,,,,,,,,6,4.8839,0.455729167,-0.438802083,1,0,0,next_trial_button,0,7,7,51,1,beach,visiblesun,yesclouds,6,"657.1279916753382,500",
,,,,,,,gr,gr,gr,x,24,,2021-08-31_18h56.08.354,online_experiment,2021.1.4,Win32,60.26637739,IwAR0jy4gmrDscK2QTMOGg4w8WOcV8xDrHMZo9J9tbTFLuSXHjF8rMjROZhFA,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1366,625,1366,768,,,,,,,,4,16.118,0.41015625,-0.401041667,1,0,0,next_trial_button,0,8,8,13,1,landscape,invisiblesun,yesclouds,1,"783.1192660550458,500",
