language_mouse.x,language_mouse.y,language_mouse.leftButton,language_mouse.midButton,language_mouse.rightButton,language_mouse.time,language_mouse.clicked_name,nationality,mother_tongue,homeland,gender,age,email,date,expName,psychopyVersion,OS,frameRate,fbclid,cancel_experiment,cancel_reasons,client_agent_information,windowWidth,windowHeight,xRes,yRes,start_exp_mouse.x,start_exp_mouse.y,start_exp_mouse.leftButton,start_exp_mouse.midButton,start_exp_mouse.rightButton,start_exp_mouse.time,start_exp_mouse.clicked_name,rating_slider.response,rating_slider.rt,next_trial_mouse.x,next_trial_mouse.y,next_trial_mouse.leftButton,next_trial_mouse.midButton,next_trial_mouse.rightButton,next_trial_mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,environment,sunVisibility,cloudVisibility,imageId,imgSize,globalClockTime
0.385185185,-0.240740741,1,0,0,3.0608,gr_flag,gr,gr,gr,m,28,,2021-08-31_18h01.59.580,online_experiment,2021.1.4,Win32,59.94844434,IwAR3DQPZ12AumXd0ZVdXYt06ZWGV2FQqzcSeHi2CiNTQrCANIvz6yZk1NxCw,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1920,937,1920,1080,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,gr,gr,gr,m,28,,2021-08-31_18h01.59.580,online_experiment,2021.1.4,Win32,59.94844434,IwAR3DQPZ12AumXd0ZVdXYt06ZWGV2FQqzcSeHi2CiNTQrCANIvz6yZk1NxCw,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1920,937,1920,1080,-0.040740741,-0.413888889,1,0,0,18.0388,cont_gr,1,6.8022,0.411111111,-0.407407407,1,0,0,next_trial_button,0,0,0,23,1,landscape,visiblesun,yesclouds,2,"767.97829036635,500",
,,,,,,,gr,gr,gr,m,28,,2021-08-31_18h01.59.580,online_experiment,2021.1.4,Win32,59.94844434,IwAR3DQPZ12AumXd0ZVdXYt06ZWGV2FQqzcSeHi2CiNTQrCANIvz6yZk1NxCw,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1920,937,1920,1080,,,,,,,,1,3.2073,0.406481481,-0.390740741,1,0,0,next_trial_button,0,1,1,44,1,landscape,invisiblesun,noclouds,5,"666.6666666666666,500",
,,,,,,,gr,gr,gr,m,28,,2021-08-31_18h01.59.580,online_experiment,2021.1.4,Win32,59.94844434,IwAR3DQPZ12AumXd0ZVdXYt06ZWGV2FQqzcSeHi2CiNTQrCANIvz6yZk1NxCw,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1920,937,1920,1080,,,,,,,,5,5.9274,0.388888889,-0.416666667,1,0,0,next_trial_button,0,2,2,6,1,landscape,visiblesun,noclouds,0,"1413.8005159071367,500",
,,,,,,,gr,gr,gr,m,28,,2021-08-31_18h01.59.580,online_experiment,2021.1.4,Win32,59.94844434,IwAR3DQPZ12AumXd0ZVdXYt06ZWGV2FQqzcSeHi2CiNTQrCANIvz6yZk1NxCw,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1920,937,1920,1080,,,,,,,,5,4.3111,0.403703704,-0.409259259,1,0,0,next_trial_button,0,3,3,18,1,beach,visiblesun,noclouds,2,"666.6666666666666,500",
,,,,,,,gr,gr,gr,m,28,,2021-08-31_18h01.59.580,online_experiment,2021.1.4,Win32,59.94844434,IwAR3DQPZ12AumXd0ZVdXYt06ZWGV2FQqzcSeHi2CiNTQrCANIvz6yZk1NxCw,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1920,937,1920,1080,,,,,,,,3,3.9031,0.487037037,-0.426851852,1,0,0,next_trial_button,0,4,4,13,1,landscape,invisiblesun,yesclouds,1,"783.1192660550458,500",
,,,,,,,gr,gr,gr,m,28,,2021-08-31_18h01.59.580,online_experiment,2021.1.4,Win32,59.94844434,IwAR3DQPZ12AumXd0ZVdXYt06ZWGV2FQqzcSeHi2CiNTQrCANIvz6yZk1NxCw,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1920,937,1920,1080,,,,,,,,7,5.4955,0.377777778,-0.398148148,1,0,0,next_trial_button,0,5,5,37,1,landscape,invisiblesun,yesclouds,4,"669.4214876033058,500",
,,,,,,,gr,gr,gr,m,28,,2021-08-31_18h01.59.580,online_experiment,2021.1.4,Win32,59.94844434,IwAR3DQPZ12AumXd0ZVdXYt06ZWGV2FQqzcSeHi2CiNTQrCANIvz6yZk1NxCw,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1920,937,1920,1080,,,,,,,,1,5.3058,0.322222222,-0.382407407,1,0,0,next_trial_button,0,6,6,77,1,landscape,invisiblesun,yesclouds,9,"888.8888888888888,500",
,,,,,,,gr,gr,gr,m,28,,2021-08-31_18h01.59.580,online_experiment,2021.1.4,Win32,59.94844434,IwAR3DQPZ12AumXd0ZVdXYt06ZWGV2FQqzcSeHi2CiNTQrCANIvz6yZk1NxCw,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1920,937,1920,1080,,,,,,,,4,3.1607,0.392592593,-0.411111111,1,0,0,next_trial_button,0,7,7,47,1,landscape,visiblesun,yesclouds,5,"666.6666666666666,500",
,,,,,,,gr,gr,gr,m,28,,2021-08-31_18h01.59.580,online_experiment,2021.1.4,Win32,59.94844434,IwAR3DQPZ12AumXd0ZVdXYt06ZWGV2FQqzcSeHi2CiNTQrCANIvz6yZk1NxCw,FALSE,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36",1920,937,1920,1080,,,,,,,,5,3.5092,0.383333333,-0.424074074,1,0,0,next_trial_button,0,8,8,66,1,beach,visiblesun,noclouds,8,"1028.5714285714284,500",
